Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
383,2:06:48,Moses KEMEI,Men,Marathon,03 SEP 1993,KEN,8,Barcelona (ESP),16 MAR 2025
392,2:06:49,Tesfaye JIFAR,Men,Marathon,23 APR 1976,ETH,2,Amsterdam (NED),17 OCT 1999
392,2:06:49,Simon BIWOTT,Men,Marathon,03 MAR 1972,KEN,2,Berlin (GER),29 SEP 2002
392,2:06:49,Joseph RIRI,Men,Marathon,1973,KEN,2,Berlin (GER),26 SEP 2004
392,2:06:49,Sylvester Kimeli TEIMET,Men,Marathon,04 JUN 1984,KEN,1,Seoul (KOR),21 MAR 2010
392,2:06:49,Abel KIPCHUMBA,Men,Marathon,03 FEB 1994,KEN,5,Berlin (GER),25 SEP 2022
392,2:06:49,Mohcin OUTALHA,Men,Marathon,15 DEC 1998,MAR,1,Doha (QAT),20 JAN 2023
398,2:06:50,Belayneh DINSAMO,Men,Marathon,28 JUN 1965,ETH,1,Rotterdam (NED),17 APR 1988
398,2:06:50,William KIPLAGAT,Men,Marathon,21 JUN 1972,KEN,3,Amsterdam (NED),17 OCT 1999
398,2:06:50,Moses Kimeli ARUSEI,Men,Marathon,1983,KEN,2,Paris (FRA),06 APR 2008
