Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
5165,2:14:40,Marcelo BARRIENTOS,Men,Marathon,09 MAY 1970,CHI,1,Santiago de Chile (CHI),21 APR 1996
5165,2:14:40,Bernard KANGOGO,Men,Marathon,1982,KEN,8,Köln (GER),06 OCT 2002
5165,2:14:40,Emanuele ZENUCCHI,Men,Marathon,03 JUL 1969,ITA,1,Parabita (ITA),09 FEB 2003
5165,2:14:40,Makoto HARADA,Men,Marathon,26 JUN 1983,JPN,22,Tokyo (JPN),24 FEB 2013
5165,2:14:40,Yong Ho RI,Men,Marathon,09 APR 1986,PRK,4,Pyongyang (PRK),13 APR 2014
5165,2:14:40,Tim YOUNG,Men,Marathon,22 MAR 1987,USA,14,"Chicago, IL (USA)",12 OCT 2014
5165,2:14:40,Ahmed OSMAN,Men,Marathon,01 JAN 1988,USA,17,"Chicago, IL (USA)",07 OCT 2018
5165,2:14:40,Yangyang KANG,Men,Marathon,09 FEB 2003,CHN,17,Hengshui (CHN),22 SEP 2024
5179,2:14:41,Harry SERVRANCKX,Men,Marathon,01 MAR 1958,BEL,4,Wien (AUT),25 MAR 1984
5179,2:14:41,Alex HAGELSTEENS,Men,Marathon,15 JUL 1956,BEL,4,Sevilla (ESP),10 FEB 1991
5179,2:14:41,Pedro ARCO,Men,Marathon,07 JUL 1964,ESP,20,London (GBR),18 APR 1999
5179,2:14:41,Peter DELACERDA,Men,Marathon,01 OCT 1971,USA,17,"Chicago, IL (USA)",13 OCT 2002
5179,2:14:41,Masayuki KOBAYASHI,Men,Marathon,04 APR 1974,JPN,27,Otsu (JPN),07 MAR 2004
5179,2:14:41,Carsten SCHÜTZ,Men,Marathon,28 AUG 1975,GER,20,Berlin (GER),26 SEP 2004
5179,2:14:41,Matt SMITH,Men,Marathon,26 DEC 1974,GBR,5,Dublin (IRL),30 OCT 2006
5179,2:14:41,Amara Abrah MULU,Men,Marathon,1987,ALG,1,Ljubljana (SLO),26 OCT 2008
5179,2:14:41,Bechere Tura KUMBI,Men,Marathon,11 SEP 1979,ETH,13,Roma (ITA),20 MAR 2011
5179,2:14:41,Cephas PASIPAMIRE,Men,Marathon,25 SEP 1975,ZIM,5,Pyongyang (PRK),13 APR 2014
5179,2:14:41,Giovani DOS SANTOS,Men,Marathon,01 JUL 1981,BRA,10,Milano (ITA),03 APR 2016
5179,2:14:41,Bekele TAREKEGN ZEWDU,Men,Marathon,1987,ETH,16,Zhengzhou (CHN),26 MAR 2017
5179,2:14:41,Bugatha SRINU,Men,Marathon,16 JUN 1992,IND,2,New Delhi (IND),25 FEB 2024
5192,2:14:42,Vito BASILIANA,Men,Marathon,27 JUN 1953,ITA,4,Auckland (NZL),30 MAY 1982
5192,2:14:42,Mohamed YOUKMANE,Men,Marathon,08 SEP 1952,ALG,1,Lyon (FRA),23 APR 1989
5192,2:14:42,Darrell GENERAL,Men,Marathon,02 DEC 1965,USA,4,"East Rutherford, NJ (USA)",30 APR 1989
5192,2:14:42,John GRIFFIN,Men,Marathon,21 JUL 1959,IRL,37,London (GBR),21 APR 1991
5192,2:14:42,Eric MHLONGO,Men,Marathon,05 SEP 1972,RSA,4,Port Elizabeth (RSA),11 MAR 1995
5192,2:14:42,Bruno BLANCHARD,Men,Marathon,20 JUL 1960,FRA,4,Lyon (FRA),13 OCT 1996
5192,2:14:42,Bjarne THYSELL,Men,Marathon,14 JUL 1964,SWE,3,Sevilla (ESP),22 FEB 1998
5192,2:14:42,Willian GOMES DE AMORIM,Men,Marathon,02 JUL 1975,BRA,1,"Miami, FL (USA)",01 FEB 2004
5192,2:14:42,Tsotang MAINE,Men,Marathon,10 AUG 1974,LES,4,Port Elizabeth (RSA),10 FEB 2007
