Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1645,2:10:10,Yassine EL FATHAOUI,Men,Marathon,23 MAR 1982,ITA,27,Sevilla (ESP),23 FEB 2020
1645,2:10:10,Stan NIESTEN,Men,Marathon,19 NOV 1996,NED,10,Rotterdam (NED),14 APR 2024
1645,2:10:10,Tomas Hilifa RAINHOLD,Men,Marathon,07 FEB 1991,NAM,4,Durban (RSA),28 APR 2024
1645,2:10:10,Ilias FIFA,Men,Marathon,16 MAY 1989,ESP,29,Sevilla (ESP),23 FEB 2025
1645,2:10:10,George JAMES,Men,Marathon,02 FEB 1994,GBR,5,Brussels-Leuven (BEL),13 APR 2025
1656,2:10:11,Brad CAMP,Men,Marathon,25 DEC 1964,AUS,1,Gold Coast (AUS),23 JUL 1989
1656,2:10:11,Alfredo SHAHANGA,Men,Marathon,14 APR 1965,TAN,1,Berlin (GER),01 OCT 1989
1656,2:10:11,Ke GONG,Men,Marathon,16 AUG 1979,CHN,1,Beijing (CHN),14 OCT 2001
1656,2:10:11,Mola SHIMELIS,Men,Marathon,1982,ETH,6,Berlin (GER),25 SEP 2005
1656,2:10:11,Luka Chelimo KIPKEMBOI,Men,Marathon,1977,KEN,5,Chuncheon (KOR),24 OCT 2010
1656,2:10:11,William YEGON,Men,Marathon,10 JAN 1983,KEN,2,Hefei (CHN),25 OCT 2015
1656,2:10:11,Derlys AYALA,Men,Marathon,07 JAN 1990,PAR,32,Valencia (ESP),06 DEC 2020
1656,2:10:11,Yohei SUZUKI,Men,Marathon,23 MAY 1994,JPN,44,Otsu (JPN),28 FEB 2021
1656,2:10:11,Dominic MIBEI,Men,Marathon,1991,KEN,1,Tel Aviv (ISR),24 FEB 2023
1665,2:10:12,Gerry HELME,Men,Marathon,28 MAR 1957,GBR,2,London (GBR),17 APR 1983
1665,2:10:12,Severino BERNARDINI,Men,Marathon,31 MAR 1966,ITA,2,San Sebastián (ESP),31 OCT 1993
1665,2:10:12,Young-hoon YOO,Men,Marathon,27 FEB 1972,KOR,5,Kyongju (KOR),20 MAR 1994
1665,2:10:12,Roberto BARBI,Men,Marathon,25 MAR 1965,ITA,3,Venezia (ITA),22 OCT 2000
1665,2:10:12,Toshiya KATAYAMA,Men,Marathon,23 APR 1973,JPN,7,Otsu (JPN),06 MAR 2005
1665,2:10:12,Joel RONO,Men,Marathon,1977,KEN,8,Eindhoven (NED),09 OCT 2005
1665,2:10:12,Moses KIGEN,Men,Marathon,22 APR 1973,KEN,1,Nairobi (KEN),25 OCT 2009
1665,2:10:12,Abraham AKOPESHA,Men,Marathon,10 DEC 1993,KEN,11,Paris (FRA),09 APR 2017
1665,2:10:12,Geoffrey KOECH,Men,Marathon,28 AUG 1993,KEN,6,Košice (SVK),06 OCT 2024
1674,2:10:13,Luc KROTWAAR,Men,Marathon,25 JAN 1968,NED,11,Fukuoka (JPN),07 DEC 2003
1674,2:10:13,John Yuda MSURI,Men,Marathon,09 JUN 1979,TAN,9,London (GBR),18 APR 2004
1674,2:10:13,Elijah SANG,Men,Marathon,1980,KEN,7,Frankfurt (GER),28 OCT 2007
1674,2:10:13,Deriba DEME,Men,Marathon,1986,ETH,7,Amsterdam (NED),19 OCT 2008
1674,2:10:13,Oleg KULKOV,Men,Marathon,06 MAR 1978,RUS,2,Zürich (SUI),26 APR 2009
1674,2:10:13,Nelson Kirwa ROTICH,Men,Marathon,1981,KEN,2,Chuncheon (KOR),25 OCT 2009
1674,2:10:13,Takeshi KUMAMOTO,Men,Marathon,06 JAN 1984,JPN,9,Tokyo (JPN),26 FEB 2012
1674,2:10:13,Asuka TANAKA,Men,Marathon,05 NOV 1989,JPN,16,Tokyo (JPN),25 FEB 2018
1674,2:10:13,Minho PARK,Men,Marathon,23 JAN 1999,KOR,11,Seoul (KOR),19 MAR 2023
1683,2:10:14,Wensley CHELULE,Men,Marathon,04 SEP 1974,KEN,5,Roma (ITA),01 JAN 2000
1683,2:10:14,Julius Kibet KOSKEI,Men,Marathon,06 APR 1982,KEN,8,Frankfurt (GER),26 OCT 2008
1683,2:10:14,Ridouane HARROUFI,Men,Marathon,30 JUL 1981,MAR,5,Seoul (KOR),02 NOV 2008
1683,2:10:14,Tola BANE,Men,Marathon,21 MAR 1988,ETH,16,Frankfurt (GER),30 OCT 2011
1683,2:10:14,Tito TUWEI,Men,Marathon,1993,KEN,1,Zhengzhou (CHN),26 MAR 2017
1683,2:10:14,Hiroki YAMAGISHI,Men,Marathon,06 SEP 1991,JPN,17,Tokyo (JPN),25 FEB 2018
1683,2:10:14,Sahlessilae BEKELE,Men,Marathon,,ETH,1,Firenze (ITA),24 NOV 2019
1683,2:10:14,Bohdan-Ivan HORODYSKYI,Men,Marathon,18 MAY 1994,UKR,3,La Rochelle (FRA),28 NOV 2021
1683,2:10:14,Krystian ZALEWSKI,Men,Marathon,11 APR 1989,POL,25,Valencia (ESP),05 DEC 2021
1683,2:10:14,Reed FISCHER,Men,Marathon,09 JUL 1995,USA,13,"Chicago, IL (USA)",13 OCT 2024
1683,2:10:14,Hassan TORISS,Men,Marathon,10 NOV 1992,MAR,5,Rabat (MAR),27 APR 2025
1694,2:10:15,Jeff WELLS,Men,Marathon,25 MAY 1954,USA,2,"Boston, MA (USA)",17 APR 1978
1694,2:10:15,Paul BALLINGER,Men,Marathon,25 MAR 1953,NZL,1,Fukuoka (JPN),05 DEC 1982
1694,2:10:15,Valdenor PEREIRA DOS SANTOS,Men,Marathon,21 DEC 1969,BRA,3,Fukuoka (JPN),04 DEC 1994
1694,2:10:15,Adil ENNANI,Men,Marathon,30 JUN 1980,MAR,1f1,Beppu (JPN),01 FEB 2009
1694,2:10:15,Eliud BARNGETUNY,Men,Marathon,23 FEB 1987,KEN,1,Madrid (ESP),22 APR 2018
1694,2:10:15,Terefa DEBELA,Men,Marathon,1998,ETH,2,Shenzhen (CHN),15 DEC 2019
1694,2:10:15,Tigabu GEBREMARIAM,Men,Marathon,03 NOV 1990,ETH,17,Dubai (UAE),24 JAN 2020
