Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
3123,2:12:24,Takehisa OKINO,Men,Marathon,27 APR 1977,JPN,3,Beijing (CHN),15 OCT 2006
3123,2:12:24,Jose Teles DE SOUZA,Men,Marathon,22 APR 1971,BRA,6,Milano (ITA),02 DEC 2007
3123,2:12:24,Tariku ABOSET,Men,Marathon,1981,ETH,11,Dubai (UAE),18 JAN 2008
3123,2:12:24,Jamal Abdi HASSAN,Men,Marathon,10 OCT 1972,QAT,3,Sevilla (ESP),24 FEB 2008
3123,2:12:24,Kota NOGUCHI,Men,Marathon,19 MAY 1986,JPN,9,Fukuoka (JPN),02 DEC 2012
3123,2:12:24,Peter KOSGEI,Men,Marathon,1988,KEN,1,Nairobi (KEN),26 OCT 2014
3123,2:12:24,Akiyuki IWANAGA,Men,Marathon,28 SEP 1980,JPN,14,Tokyo (JPN),28 FEB 2016
3123,2:12:24,Stephano Gwandu HUCHE,Men,Marathon,15 NOV 1990,TAN,8,Seoul (KOR),04 NOV 2018
3123,2:12:24,Lesetja PAPO,Men,Marathon,21 MAY 1994,RSA,6,Durban (RSA),28 APR 2024
3139,2:12:25,Vladimir NIKITYUK,Men,Marathon,27 JUL 1956,URS,2,Mogilyov (URS),15 JUN 1985
3139,2:12:25,Haji Adilo ROBA,Men,Marathon,1970,ETH,1,Graz (AUT),17 OCT 1999
3139,2:12:25,Mitsunori HIRAYAMA,Men,Marathon,23 OCT 1976,JPN,9,"Chicago, IL (USA)",07 OCT 2001
3139,2:12:25,Koichi INAGAKI,Men,Marathon,26 JUN 1979,JPN,7,Beppu (JPN),02 FEB 2003
3139,2:12:25,Desdery Lucian HOMBO,Men,Marathon,12 FEB 1980,TAN,4,Reims (FRA),26 OCT 2003
3139,2:12:25,Dessalegne BIRRA,Men,Marathon,,ETH,2,Praha (CZE),23 MAY 2004
3139,2:12:25,Dishon Karukwa MAINA,Men,Marathon,19 JUN 1991,KEN,2,Hofu (JPN),16 DEC 2012
3139,2:12:25,Elicky MASE,Men,Marathon,1984,KEN,8,Barcelona (ESP),13 MAR 2016
3139,2:12:25,Elijah KIBOR KIRWA,Men,Marathon,,KEN,2,Padova (ITA),24 APR 2022
3139,2:12:25,Gudeta DAMISO,Men,Marathon,15 APR 1999,ETH,11,Wuhan (CHN),23 MAR 2025
3149,2:12:26,Dave MCKENZIE,Men,Marathon,16 MAR 1943,NZL,3,Fukuoka (JPN),03 DEC 1967
3149,2:12:26,Jose REVEYN,Men,Marathon,14 SEP 1947,BEL,2,Amsterdam (NED),08 MAY 1982
3149,2:12:26,Mark CONOVER,Men,Marathon,28 MAY 1960,USA,1,"Jersey City, NJ (USA)",24 APR 1988
3149,2:12:26,Satoru SHIMIZU,Men,Marathon,13 AUG 1963,JPN,1,Beppu (JPN),05 FEB 1989
3149,2:12:26,Chol PAK,Men,Marathon,08 NOV 1990,PRK,1,Pyongyang (PRK),13 APR 2014
3149,2:12:26,Shota MIYAGAMI,Men,Marathon,25 DEC 1993,JPN,3,Nobeoka (JPN),09 FEB 2020
3149,2:12:26,Hugh ARMSTRONG,Men,Marathon,20 SEP 1994,IRL,35,Sevilla (ESP),23 FEB 2020
3149,2:12:26,Tadesse KASSA,Men,Marathon,2004,ETH,13,Dubai (UAE),12 JAN 2025
3157,2:12:27,Emiel PUTTEMANS,Men,Marathon,08 OCT 1947,BEL,8,London (GBR),17 APR 1983
3157,2:12:27,Aleksandr KHLYNIN,Men,Marathon,24 JUL 1956,URS,3,Mogilyov (URS),15 JUN 1985
3157,2:12:27,Tonnie DIRKS,Men,Marathon,12 FEB 1961,NED,2,Amsterdam (NED),26 SEP 1993
3157,2:12:27,Mirosław PLAWGO,Men,Marathon,04 JAN 1970,POL,1,Debno (POL),08 APR 2001
3157,2:12:27,Hironori ARAI,Men,Marathon,19 SEP 1979,JPN,11,Otsu (JPN),06 MAR 2011
3157,2:12:27,Jamal Bilal SALEM,Men,Marathon,12 SEP 1978,QAT,4,Madrid (ESP),17 APR 2011
3157,2:12:27,Said BRINA,Men,Marathon,28 NOV 1990,MAR,4,Beirut (LBN),12 NOV 2017
3157,2:12:27,David CHEBOSWONY,Men,Marathon,,KEN,4,Nairobi (KEN),27 OCT 2019
3157,2:12:27,Munyaradzi JARI,Men,Marathon,02 APR 1990,ZIM,4,Cape Town (RSA),30 MAY 2021
3157,2:12:27,Bekele METAFERIA,Men,Marathon,,ETH,2,Pyongyang (PRK),06 APR 2025
3167,2:12:28,Carey NELSON,Men,Marathon,04 JUN 1963,CAN,1,"Houston, TX (USA)",20 JAN 1991
3167,2:12:28,Yared KEBEDE,Men,Marathon,1973,ETH,7,Beijing (CHN),30 OCT 1994
3167,2:12:28,Shem KORORIA,Men,Marathon,25 SEP 1972,KEN,13,London (GBR),16 APR 2000
3167,2:12:28,Denis CURZI,Men,Marathon,14 MAY 1975,ITA,7,Roma (ITA),24 MAR 2002
3167,2:12:28,Moses Masai NDIEMA,Men,Marathon,1978,KEN,1,Hannover (GER),02 MAY 2004
3167,2:12:28,Yusuke KITAOKA,Men,Marathon,19 AUG 1979,JPN,6,Beijing (CHN),21 OCT 2007
3167,2:12:28,Matt TEGENKAMP,Men,Marathon,19 JAN 1982,USA,10,"Chicago, IL (USA)",13 OCT 2013
3167,2:12:28,Shin-Ichi YAMASHITA,Men,Marathon,04 OCT 1985,JPN,4,Hofu (JPN),16 DEC 2018
3167,2:12:28,Ryan CREECH,Men,Marathon,19 DEC 1991,IRL,58,Sevilla (ESP),18 FEB 2024
3167,2:12:28,Oscar KIBET,Men,Marathon,05 APR 1994,UGA,6,Cape Town (RSA),20 OCT 2024
3167,2:12:28,Wataru TOCHIGI,Men,Marathon,08 MAY 1995,JPN,38,Tokyo (JPN),02 MAR 2025
3178,2:12:29,Domingo TIBADUIZA,Men,Marathon,22 NOV 1949,COL,2,Montréal (CAN),13 SEP 1981
3178,2:12:29,Trevor WRIGHT,Men,Marathon,23 SEP 1946,GBR,9,London (GBR),17 APR 1983
3178,2:12:29,Tulu MEKONNEN,Men,Marathon,1968,ETH,3,Berlin (GER),09 OCT 1988
3178,2:12:29,Faustino REYNOSO,Men,Marathon,30 JAN 1963,MEX,1,Torreón (MEX),02 APR 1995
3178,2:12:29,Mykola RUDYK,Men,Marathon,20 DEC 1973,UKR,3,Lyon (FRA),04 OCT 1998
3178,2:12:29,Kil JAE SON,Men,Marathon,05 MAY 1975,PRK,5,Pyongyang (PRK),09 APR 2000
3178,2:12:29,Benjamin MATOLO,Men,Marathon,12 APR 1971,KEN,2,Enschede (NED),27 MAY 2001
3178,2:12:29,Adam DOBRZYŃSKI,Men,Marathon,19 DEC 1974,POL,15,Berlin (GER),30 SEP 2001
3178,2:12:29,David CHEPKWONY,Men,Marathon,1977,KEN,2,Beograd (SRB),23 APR 2005
3178,2:12:29,Berhanu MELEYO,Men,Marathon,1985,ETH,24,Frankfurt (GER),30 OCT 2011
3178,2:12:29,Lahcen MOKHRAJI,Men,Marathon,12 MAR 1979,MAR,1,Reggio Emilia (ITA),11 DEC 2011
3178,2:12:29,Jim GRABOW,Men,Marathon,29 SEP 1984,USA,10,"Houston, TX (USA)",14 JAN 2012
3178,2:12:29,Melese BIRHANU NIGUSE,Men,Marathon,,ETH,3,Sevilla (ESP),23 FEB 2014
3178,2:12:29,Michael MAZIBUKO,Men,Marathon,04 AUG 1986,RSA,3,Cape Town (RSA),20 SEP 2015
3178,2:12:29,Shuji MATSUO,Men,Marathon,14 SEP 1991,JPN,43,Tokyo (JPN),01 MAR 2020
3178,2:12:29,Omar HASSAN,Men,Marathon,11 NOV 1990,DEN,32,Valencia (ESP),04 DEC 2022
3178,2:12:29,Abel MUTAI,Men,Marathon,03 APR 1996,KEN,4,Aveiro (POR),28 APR 2024
3178,2:12:29,Hong-rok KIM,Men,Marathon,19 AUG 2002,KOR,15,Seoul (KOR),16 MAR 2025
3196,2:12:30,Catalin ANDREICA,Men,Marathon,31 JAN 1947,ROU,5,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978
3196,2:12:30,Alejandro VILLANUEVA,Men,Marathon,22 APR 1970,MEX,1,Torreón (MEX),05 APR 1998
3196,2:12:30,John Morimbori GWAKO,Men,Marathon,04 SEP 1978,KEN,10,"Chicago, IL (USA)",09 OCT 2005
3196,2:12:30,Shujin YIN,Men,Marathon,26 JAN 1985,CHN,6,Beijing (CHN),25 NOV 2012
3196,2:12:30,Tsegay HILUF,Men,Marathon,28 FEB 1994,ETH,8,Barcelona (ESP),11 MAR 2018
