Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
4442,2:13:56,Siyang GUAN,Men,Marathon,30 MAR 1991,CHN,2,Chengdu (CHN),29 NOV 2020
4442,2:13:56,Yuki FUJII,Men,Marathon,27 JUN 1992,JPN,16,Hofu (JPN),20 DEC 2020
4442,2:13:56,Freddy GUIMARD,Men,Marathon,26 DEC 1986,FRA,61,Valencia (ESP),03 DEC 2023
4442,2:13:56,Connor WEAVER,Men,Marathon,,USA,13,"Orlando, FL (USA)",03 FEB 2024
4442,2:13:56,Yujie MA,Men,Marathon,12 MAR 2003,CHN,25,Wuxi (CHN),23 MAR 2025
4455,2:13:57,Hakan SPIK,Men,Marathon,18 AUG 1951,FIN,7,Karl Marx Stadt (GDR),03 MAY 1980
4455,2:13:57,Jeff COOLE,Men,Marathon,21 JAN 1953,AUS,3,Melbourne (AUS),17 OCT 1982
4455,2:13:57,Larry BARTHLOW,Men,Marathon,20 FEB 1957,USA,5,"Sacramento, CA (USA)",08 DEC 1985
4455,2:13:57,Jozef MACHALEK,Men,Marathon,22 AUG 1948,SWE,5,Berlin (GER),28 SEP 1986
4455,2:13:57,Christian WOLFSBERG,Men,Marathon,05 OCT 1957,DEN,17,London (GBR),10 MAY 1987
4455,2:13:57,Tomohiro IMAMURA,Men,Marathon,25 APR 1963,JPN,12,Fukuoka (JPN),04 DEC 1988
4455,2:13:57,Steve TAYLOR,Men,Marathon,11 JUL 1965,USA,4,"Cleveland, OH (USA)",11 NOV 1990
4455,2:13:57,Viktor VYKHRISTENKO,Men,Marathon,10 MAY 1967,URS,5,Belaya Tserkov (URS),21 APR 1991
4455,2:13:57,Petro META,Men,Marathon,18 DEC 1973,TAN,11,Venezia (ITA),09 OCT 1994
4455,2:13:57,Omar MOUSSA,Men,Marathon,08 FEB 1961,DJI,6,Carpi (ITA),23 OCT 1994
4455,2:13:57,Borislav DEVIĆ,Men,Marathon,09 JAN 1963,YUG,6,"Houston, TX (USA)",15 JAN 1995
4455,2:13:57,Abdi DJAMA,Men,Marathon,1965,FRA,1,Cherbourg (FRA),15 OCT 1995
4455,2:13:57,Azzedine SAKHRI,Men,Marathon,22 JAN 1968,ALG,7,Venezia (ITA),27 OCT 1996
4455,2:13:57,Onesmus MUTISYA,Men,Marathon,01 JUL 1974,KEN,7,Beograd (SRB),25 APR 1998
4455,2:13:57,John BITOK,Men,Marathon,,KEN,3,Monaco (MON),21 NOV 1999
4455,2:13:57,Kim YUN-CHIL,Men,Marathon,,PRK,9,Pyongyang (PRK),09 APR 2000
4455,2:13:57,Je-kyong KIM,Men,Marathon,05 MAR 1978,KOR,1,Chuncheon (KOR),22 OCT 2000
4455,2:13:57,Josephat ROP,Men,Marathon,1969,KEN,1,Mombasa (KEN),15 SEP 2002
4455,2:13:57,Nagahisa KANEKO,Men,Marathon,03 AUG 1972,JPN,25,Otsu (JPN),07 MAR 2004
4455,2:13:57,Steve KIPROTICH,Men,Marathon,,UGA,1,Porto (POR),17 OCT 2004
4455,2:13:57,Moses KIPTUM,Men,Marathon,,KEN,5,Utrecht (NED),05 APR 2010
4455,2:13:57,Makoto FUKUI,Men,Marathon,05 JUN 1984,JPN,5,Münster (GER),09 SEP 2012
4455,2:13:57,Debesay TSEGE,Men,Marathon,20 AUG 1988,ERI,15,Frankfurt (GER),28 OCT 2012
4455,2:13:57,Sören KAH,Men,Marathon,23 JAN 1982,GER,16,Frankfurt (GER),28 OCT 2012
4455,2:13:57,Christian KREIENBÜHL,Men,Marathon,06 JUN 1981,SUI,18,Berlin (GER),27 SEP 2015
4455,2:13:57,Julian FLÜGEL,Men,Marathon,18 APR 1986,GER,19,Berlin (GER),27 SEP 2015
4455,2:13:57,Matthew CLOWES,Men,Marathon,29 SEP 1989,GBR,25,Berlin (GER),29 SEP 2019
4455,2:13:57,John RANERI,Men,Marathon,23 OCT 1991,USA,22,"Chandler, AZ (USA)",20 DEC 2020
4455,2:13:57,Rune BÆKGAARD,Men,Marathon,15 AUG 1988,DEN,41,Valencia (ESP),04 DEC 2022
4455,2:13:57,Jesus AGGI,Men,Marathon,25 JAN 1994,MEX,5,Toronto (CAN),15 OCT 2023
4485,2:13:58,Günther MIELKE,Men,Marathon,30 NOV 1942,FRG,2,Frankfurt (GER),17 MAY 1981
4485,2:13:58,Aleksandr KUBRAK,Men,Marathon,25 AUG 1958,URS,2,Vilnius (LTU),28 SEP 1985
4485,2:13:58,Aleksandr KAPITANOV,Men,Marathon,15 MAY 1968,RUS,7,Hamburg (GER),27 APR 1997
4485,2:13:58,El Miloudi BADINE,Men,Marathon,29 JUN 1970,MAR,1,Graz (AUT),11 OCT 1998
4485,2:13:58,Oleg MARUSIN,Men,Marathon,12 APR 1981,RUS,1,Pyongyang (PRK),10 APR 2011
4485,2:13:58,Iván GALÁN,Men,Marathon,05 SEP 1979,ESP,11,Hamburg (GER),29 APR 2012
4485,2:13:58,Jonas LEANDERSSON,Men,Marathon,22 JAN 1990,SWE,18,Hamburg (GER),24 APR 2022
4485,2:13:58,Adam CRAIG,Men,Marathon,09 MAY 1995,GBR,42,Valencia (ESP),04 DEC 2022
4485,2:13:58,Taisei KATO,Men,Marathon,25 FEB 2001,JPN,11,Nobeoka (JPN),11 FEB 2024
4485,2:13:58,Michael SANGA,Men,Marathon,15 AUG 2001,TAN,10,Durban (RSA),28 APR 2024
4485,2:13:58,Lyle O'BRIEN,Men,Marathon,,USA,7,"Two Harbors to Duluth,, Duluth, MN (USA)",22 JUN 2024
4485,2:13:58,Ibuki KANEKO,Men,Marathon,21 DEC 2001,JPN,62,Osaka (JPN),24 FEB 2025
4497,2:13:59,Vladimir MOISEYEV,Men,Marathon,16 APR 1941,URS,2,Uzhgorod (URS),28 APR 1972
4497,2:13:59,Martin SCHRÖDER,Men,Marathon,07 JAN 1953,GER,3,Debno (POL),15 JUN 1975
4497,2:13:59,David SEGURA,Men,Marathon,13 SEP 1958,USA,7,"Eugene, OR (USA)",09 SEP 1979
4497,2:13:59,Graham LAING,Men,Marathon,01 NOV 1956,GBR,5,London (GBR),29 MAR 1981
