Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
3946,2:13:25,Rege Dersu NIGUSSE,Men,Marathon,18 JAN 1980,ETH,1,Zaragoza (ESP),28 SEP 2008
3946,2:13:25,Charles NGOLEPUS,Men,Marathon,07 OCT 1987,KEN,2,Hamburg (GER),26 APR 2009
3946,2:13:25,Myong-seun LEE,Men,Marathon,14 AUG 1979,KOR,9,Seoul (KOR),21 MAR 2010
3946,2:13:25,Richard NGOLEPUS,Men,Marathon,1978,KEN,3,Kassel (GER),16 MAY 2010
3946,2:13:25,Yuto YAMAKI,Men,Marathon,03 OCT 1995,JPN,16,Fukuoka (JPN),05 DEC 2021
3946,2:13:25,Zelalem Yihunie AKALU,Men,Marathon,28 SEP 1996,ETH,5,Suzhou (CHN),22 OCT 2023
3959,2:13:26,Kenji KIMIHARA,Men,Marathon,20 MAR 1941,JPN,2,Athina (GRE),06 APR 1969
3959,2:13:26,Edward ŁĘGOWSKI,Men,Marathon,14 JAN 1947,POL,2,Debno (POL),15 JUN 1975
3959,2:13:26,Daniel NZIOKA,Men,Marathon,20 FEB 1958,KEN,20,Hiroshima (JPN),14 APR 1985
3959,2:13:26,Chengere LEMI,Men,Marathon,12 APR 1973,ETH,22,San Sebastián (ESP),31 OCT 1993
3959,2:13:26,Alfredo VIGUERAS,Men,Marathon,01 JUN 1963,USA,2,"Los Angeles, CA (USA)",03 MAR 1996
3959,2:13:26,Ray BOYD,Men,Marathon,26 MAY 1966,AUS,15,"Chicago, IL (USA)",24 OCT 1999
3959,2:13:26,Masatoshi IBATA,Men,Marathon,20 AUG 1972,JPN,11,Otsu (JPN),04 MAR 2001
3959,2:13:26,Yanmin HOU,Men,Marathon,25 APR 1985,CHN,1f1,Xiamen (CHN),03 JAN 2009
3959,2:13:26,John Maina NJOROGE,Men,Marathon,10 MAY 1984,KEN,3,St. Paul (USA),04 OCT 2009
3959,2:13:26,Ian BURRELL,Men,Marathon,15 FEB 1985,USA,7,"Houston, TX (USA)",19 JAN 2014
3959,2:13:26,Keiji AKUTSU,Men,Marathon,20 MAR 1987,JPN,19,Tokyo (JPN),22 FEB 2015
3959,2:13:26,Raúl MACHACUAY,Men,Marathon,18 FEB 1983,PER,10,Rotterdam (NED),10 APR 2016
3959,2:13:26,Phillip KIPTOO,Men,Marathon,,UGA,9,Abu Dhabi (UAE),16 DEC 2023
3972,2:13:27,Nicolae MUSTATA,Men,Marathon,24 FEB 1941,ROU,2,Karl Marx Stadt (GDR),19 MAY 1968
3972,2:13:27,Chris GARFORTH,Men,Marathon,15 NOV 1950,GBR,1,Otwock (POL),29 JUN 1980
3972,2:13:27,Cho-Myong SAM,Men,Marathon,24 SEP 1960,PRK,2,Pyongyang (PRK),25 APR 1985
3972,2:13:27,Petr KLIMES,Men,Marathon,27 OCT 1958,TCH,14,London (GBR),10 MAY 1987
3972,2:13:27,Japhet MASHISHANGA,Men,Marathon,11 SEP 1960,TAN,3,Berlin (GER),04 OCT 1987
3972,2:13:27,Boay GURGO,Men,Marathon,15 FEB 1968,TAN,6,Beijing (CHN),18 OCT 1987
3972,2:13:27,Wiesław FURMANEK,Men,Marathon,16 MAY 1959,POL,4,Debno (POL),27 MAR 1988
3972,2:13:27,Udo REEH,Men,Marathon,05 MAR 1957,FRG,5,München (GER),23 APR 1989
3972,2:13:27,Han-chun CHO,Men,Marathon,25 MAR 1969,KOR,8,Chuncheon (KOR),22 MAR 1992
3972,2:13:27,Yiwen WU,Men,Marathon,11 JAN 1969,CHN,2,Tianjin (CHN),04 APR 1993
3972,2:13:27,Naoto SUZUKI,Men,Marathon,16 DEC 1965,JPN,8,Tokyo (JPN),13 FEB 1994
3972,2:13:27,David TAYLOR,Men,Marathon,09 JAN 1964,GBR,6,Frankfurt (GER),26 OCT 1997
3972,2:13:27,Osamu SHIMOKAWA,Men,Marathon,14 FEB 1970,JPN,5,Nobeoka (JPN),28 FEB 1999
3972,2:13:27,Noureddine BETIM,Men,Marathon,03 APR 1970,ALG,12,Rotterdam (NED),21 APR 2002
3972,2:13:27,Simon MUTAI,Men,Marathon,1982,KEN,6,Milano (ITA),30 NOV 2003
3972,2:13:27,Masahiro KAWAGUCHI,Men,Marathon,08 OCT 1985,JPN,9,Oita (JPN),01 FEB 2015
3972,2:13:27,Akihiko TSUMURAI,Men,Marathon,10 JUL 1984,JPN,19,Tokyo (JPN),26 FEB 2017
3972,2:13:27,Mohamed AHMAMI,Men,Marathon,12 FEB 1984,MAR,3,Casablanca (MAR),29 OCT 2017
3972,2:13:27,Daniel VALDEZ,Men,Marathon,08 SEP 1990,MEX,2,Mexicali (MEX),10 DEC 2023
3972,2:13:27,Chengliang GAO,Men,Marathon,20 MAY 2001,CHN,13,Hengshui (CHN),22 SEP 2024
3992,2:13:28,Hideki YAMAOKA,Men,Marathon,13 OCT 1955,JPN,6,Oita (JPN),05 FEB 1984
3992,2:13:28,Eleuterio ANTÓN,Men,Marathon,30 MAR 1950,ESP,1,Fuenterrabia (ESP),20 MAY 1984
3992,2:13:28,Vladimir BELOBORODOV,Men,Marathon,13 OCT 1951,URS,6,Mogilyov (URS),15 JUN 1985
3992,2:13:28,Leykun GEBREMEDHIN,Men,Marathon,1970,ETH,5,Roma (ITA),24 MAR 1996
3992,2:13:28,Teruto OZAKI,Men,Marathon,02 NOV 1978,JPN,5,Beijing (CHN),15 OCT 2006
3992,2:13:28,Victor Kiplagat KIGEN,Men,Marathon,11 NOV 1984,KEN,1,Beograd (SRB),18 APR 2009
3992,2:13:28,Ketema Amensis TADESSE,Men,Marathon,17 APR 1984,ETH,5,Košice (SVK),04 OCT 2009
3992,2:13:28,Zhenlong ZHANG,Men,Marathon,11 JAN 1987,CHN,5,Dalian (CHN),18 APR 2010
3992,2:13:28,Titus Kipkorir KURGAT,Men,Marathon,16 JAN 1983,KEN,16,Frankfurt (GER),31 OCT 2010
