Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
4757,2:14:15,Paweł TARASIUK,Men,Marathon,10 AUG 1959,POL,10,München (GER),23 APR 1989
4757,2:14:15,Dariusz KACZMARSKI,Men,Marathon,11 JUL 1962,POL,14,Berlin (GER),29 SEP 1991
4757,2:14:15,Daniel ONDIEKI,Men,Marathon,,KEN,2,Mombasa (KEN),19 JUN 1994
4757,2:14:15,Juan José CASTILLO,Men,Marathon,13 MAR 1968,PER,16,London (GBR),13 APR 1997
4757,2:14:15,Laban NKETE,Men,Marathon,13 NOV 1970,RSA,9,Reims (FRA),24 OCT 1999
4757,2:14:15,Brad HAUSER,Men,Marathon,28 MAR 1977,USA,4,St. Paul (USA),29 SEP 2002
4757,2:14:15,Aguelmis ROJAS,Men,Marathon,28 MAR 1978,CUB,1,La Habana (CUB),18 APR 2004
4757,2:14:15,Hilary KIPTUANI,Men,Marathon,,KEN,1,Palermo (ITA),20 NOV 2005
4757,2:14:15,Tomoya SHIRAYANAGI,Men,Marathon,07 JUL 1981,JPN,21,Otsu (JPN),06 MAR 2011
4757,2:14:15,Elijah Tarus MELI,Men,Marathon,1989,KEN,2,Zagreb (CRO),12 OCT 2014
4757,2:14:15,Eliud SUGUT,Men,Marathon,07 FEB 1992,KEN,9,Rabat (MAR),05 MAR 2017
4757,2:14:15,Alex MONROE,Men,Marathon,30 MAR 1992,USA,23,"Chicago, IL (USA)",13 OCT 2019
4757,2:14:15,Konstantinos GELAOUZOS,Men,Marathon,21 NOV 1990,GRE,26,Berlin (GER),25 SEP 2022
4773,2:14:16,Don MACGREGOR,Men,Marathon,23 JUL 1939,GBR,6,Christchurch (NZL),31 JAN 1974
4773,2:14:16,Susumu SATO,Men,Marathon,14 JUN 1949,JPN,3,Oita (JPN),04 FEB 1979
4773,2:14:16,Toshimitsu SHIMIZU,Men,Marathon,08 SEP 1958,JPN,12,Otsu (JPN),08 MAR 1987
4773,2:14:16,Aleksandr YERMACHOV,Men,Marathon,12 MAR 1958,URS,9,Uzhgorod (URS),17 APR 1988
4773,2:14:16,Elhade MOUMOU,Men,Marathon,04 AUG 1959,MAR,1,Lyon (FRA),01 OCT 1995
4773,2:14:16,Klaus-Peter NABEIN,Men,Marathon,10 MAY 1960,GER,3,Hannover (GER),14 APR 1996
4773,2:14:16,Onesmo LUDAGO,Men,Marathon,27 JUL 1972,TAN,3,Hong Kong (HKG),22 FEB 1998
4773,2:14:16,David KIMUTAI MENJO,Men,Marathon,04 AUG 1973,KEN,11,Amsterdam (NED),15 OCT 2000
4773,2:14:16,Phillip MALAKWEN,Men,Marathon,1979,KEN,2,Firenze (ITA),26 NOV 2000
4773,2:14:16,Keisuke NAKATANI,Men,Marathon,06 APR 1981,JPN,14,Tokyo (JPN),27 FEB 2011
4773,2:14:16,Hiroyuki SASAKI,Men,Marathon,13 NOV 1990,JPN,13,Otsu (JPN),05 MAR 2017
4773,2:14:16,Bernard KORIR,Men,Marathon,1992,KEN,7,Daegu (KOR),02 APR 2017
4773,2:14:16,Felix KIPCHUMBA,Men,Marathon,04 DEC 1990,KEN,1,Nanjing (CHN),04 NOV 2018
4773,2:14:16,Man SINGH,Men,Marathon,20 JUN 1989,IND,14,Wien (AUT),21 APR 2024
4787,2:14:17,Gary FANELLI,Men,Marathon,24 OCT 1950,USA,3,Montréal (CAN),06 SEP 1980
4787,2:14:17,Bryan POWNALL,Men,Marathon,20 JUL 1959,USA,1,"Huntsville, AL (USA)",10 DEC 1983
4787,2:14:17,Clint VERRAN,Men,Marathon,17 MAY 1975,USA,13,"Chicago, IL (USA)",13 OCT 2002
4787,2:14:17,Tamrat GIRMA,Men,Marathon,1977,ETH,3,Münster (GER),11 SEP 2011
4787,2:14:17,Tabor MENGISTU NEBSI,Men,Marathon,1977,ETH,11,Seoul (KOR),09 NOV 2014
4787,2:14:17,Kansuke MORIHASHI,Men,Marathon,27 MAY 1993,JPN,9,Sapporo (JPN),25 AUG 2019
4787,2:14:17,Yun DI,Men,Marathon,21 MAR 1986,CHN,31,Wuxi (CHN),23 MAR 2025
4794,2:14:18,Alain BORDELEAU,Men,Marathon,07 OCT 1956,CAN,2,Ottawa (CAN),13 MAY 1984
4794,2:14:18,Sal VEGA,Men,Marathon,04 SEP 1957,USA,9,"Buffalo, NY (USA)",26 MAY 1984
4794,2:14:18,Hidemitsu ASATO,Men,Marathon,15 JUL 1966,JPN,2,Hofu (JPN),16 DEC 1990
4794,2:14:18,Kwang-soo LIM,Men,Marathon,07 DEC 1968,KOR,11,Chuncheon (KOR),22 MAR 1992
4794,2:14:18,Chris VERBEEK,Men,Marathon,01 SEP 1959,BEL,3,Enschede (NED),05 JUN 1994
4794,2:14:18,Simon MBITHUKA,Men,Marathon,,KEN,1,Ottendorf (GER),17 SEP 2000
4794,2:14:18,Joseph RILY,Men,Marathon,,KEN,1,Mount Meru (TAN),05 AUG 2001
