Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2343,2:11:21,Rod DIXON,Men,Marathon,13 JUL 1950,NZL,1,Auckland (NZL),30 MAY 1982
2343,2:11:21,Yasushi SAKAGUCHI,Men,Marathon,02 SEP 1961,JPN,2,Otsu (JPN),08 MAR 1987
2343,2:11:21,Carlos BAUTISTA,Men,Marathon,17 FEB 1968,MEX,2,"Chicago, IL (USA)",15 OCT 1995
2343,2:11:21,Takaki MORIKAWA,Men,Marathon,30 AUG 1971,JPN,8,Fukuoka (JPN),06 DEC 1998
2343,2:11:21,Eliud LANGAT,Men,Marathon,1977,KEN,6,Hamburg (GER),21 APR 2002
2343,2:11:21,Stephen Kipkosgei BIWOTT,Men,Marathon,1974,KEN,3,Trieste (ITA),04 MAY 2008
2343,2:11:21,Isaac ARUSEI,Men,Marathon,10 AUG 1976,KEN,21,Frankfurt (GER),30 OCT 2011
2343,2:11:21,Kimutai KIPLIMO,Men,Marathon,10 DEC 1981,KEN,2,Toronto (CAN),14 OCT 2012
2343,2:11:21,Eric GILLIS,Men,Marathon,08 MAR 1980,CAN,8,Toronto (CAN),19 OCT 2014
2343,2:11:21,Dejene KELKILEW,Men,Marathon,1991,ETH,1,Reims (FRA),19 OCT 2014
2343,2:11:21,Fikadu HAFTU,Men,Marathon,21 FEB 1994,ETH,6,Abu Dhabi (UAE),06 DEC 2019
2343,2:11:21,Yoshiyuki HARA,Men,Marathon,24 JUN 1995,JPN,8,Hofu (JPN),20 DEC 2020
2343,2:11:21,Tiruneh CHALACHEV,Men,Marathon,29 AUG 1990,ETH,8,Istanbul (TUR),07 NOV 2021
2343,2:11:21,Simon CHEPROT,Men,Marathon,18 FEB 1990,KEN,3,Guadalajara (MEX),06 NOV 2022
2343,2:11:21,Richard DOUMA,Men,Marathon,17 APR 1993,NED,36,Sevilla (ESP),19 FEB 2023
2358,2:11:22,Richard CALLISON,Men,Marathon,23 MAY 1954,USA,2,"Metairie, LA (USA)",10 FEB 1980
2358,2:11:22,Dave CANNON,Men,Marathon,07 AUG 1950,GBR,1,Montréal (CAN),06 SEP 1980
2358,2:11:22,Stefano BRUNETTI,Men,Marathon,09 JUL 1957,ITA,3,Tokyo (JPN),31 JAN 1982
2358,2:11:22,Philippe REMOND,Men,Marathon,09 NOV 1963,FRA,5,Paris (FRA),02 APR 1995
2358,2:11:22,Nicola CIAVARELLA,Men,Marathon,27 SEP 1968,ITA,2,Napoli (ITA),18 MAR 2001
2358,2:11:22,Seiji KUSHIBE,Men,Marathon,11 NOV 1971,JPN,3,Hofu (JPN),15 DEC 2002
2358,2:11:22,Joseph Peter KADON,Men,Marathon,1970,KEN,6,Zürich (SUI),03 APR 2005
2358,2:11:22,Reuben KOSGEI,Men,Marathon,12 AUG 1979,KEN,2,Firenze (ITA),29 NOV 2009
2358,2:11:22,Tilahun ALIYEV,Men,Marathon,21 MAR 1990,AZE,18,Dubai (UAE),25 JAN 2013
2358,2:11:22,Colin MICKOW,Men,Marathon,15 MAR 1990,USA,12,"Chandler, AZ (USA)",20 DEC 2020
2358,2:11:22,Andrew COLLEY,Men,Marathon,01 APR 1991,USA,15,"Chicago, IL (USA)",08 OCT 2023
2358,2:11:22,Isaac KIPSANG,Men,Marathon,20 FEB 1999,KEN,7,Eindhoven (NED),08 OCT 2023
2358,2:11:22,Geoffrey KIPROTICH BIRGEN,Men,Marathon,07 DEC 1984,KEN,3,Buri Ram (THA),27 JAN 2024
2358,2:11:22,Mohammed BENYETTOU,Men,Marathon,03 NOV 2000,ALG,46,Valencia (ESP),01 DEC 2024
2372,2:11:23,Hiroshi NODA,Men,Marathon,06 APR 1960,JPN,3,Otsu (JPN),10 MAR 1985
2372,2:11:23,Takayuki ISHIMOTO,Men,Marathon,27 NOV 1969,JPN,1,Hofu (JPN),14 DEC 1997
2372,2:11:23,Rui PINTO,Men,Marathon,18 NOV 1992,POR,15,Rotterdam (NED),16 APR 2023
2372,2:11:23,Bo LI,Men,Marathon,12 SEP 1993,CHN,6,Nanchang (CHN),12 NOV 2023
2372,2:11:23,Chunlong YANG,Men,Marathon,03 JUN 1998,CHN,12,Wuxi (CHN),23 MAR 2025
2377,2:11:24,Ken MARTIN,Men,Marathon,10 SEP 1958,USA,1,"Sacramento, CA (USA)",02 DEC 1984
2377,2:11:24,Dominique CHAUVELIER,Men,Marathon,03 AUG 1956,FRA,5,Milano (ITA),16 APR 1989
2377,2:11:24,John SEBATA,Men,Marathon,07 JAN 1956,RSA,2,Port Elizabeth (RSA),24 FEB 1990
2377,2:11:24,Ki-shik CHANG,Men,Marathon,14 NOV 1970,KOR,1,Chuncheon (KOR),06 NOV 1992
2377,2:11:24,Kipkemboi Vincent CHERUIYOT,Men,Marathon,10 AUG 1970,KEN,2,Carpi (ITA),10 OCT 1999
2377,2:11:24,Andrew CARLSON,Men,Marathon,27 APR 1982,USA,6,"Houston, TX (USA)",14 JAN 2012
2377,2:11:24,Paul TANGUS,Men,Marathon,1974,KEN,13,Seoul (KOR),18 MAR 2012
2377,2:11:24,Nicholas ROTICH,Men,Marathon,29 DEC 1996,KEN,3,Linz (AUT),14 APR 2019
2377,2:11:24,Jungsub SHIM,Men,Marathon,21 FEB 1991,KOR,1,Yecheon (KOR),04 APR 2021
2377,2:11:24,Benson MWANGI,Men,Marathon,,KEN,3,Buri Ram (THA),21 JAN 2023
2377,2:11:24,Adamu GETAHUM,Men,Marathon,2000,ETH,2,Tel Aviv (ISR),24 FEB 2023
2377,2:11:24,Simon PAULUS,Men,Marathon,04 MAY 1998,NAM,5,Durban (RSA),28 APR 2024
2377,2:11:24,Edward Konana KOONYO,Men,Marathon,07 JAN 1997,KEN,4,Cape Town (RSA),20 OCT 2024
2390,2:11:25,Randy THOMAS,Men,Marathon,28 JUL 1953,USA,5,"Boston, MA (USA)",17 APR 1978
2390,2:11:25,Giuseppe GERBI,Men,Marathon,13 SEP 1955,ITA,1,Ferrara (ITA),02 MAY 1982
2390,2:11:25,Paul DAVIES-HALE,Men,Marathon,21 JUN 1962,GBR,1,"Chicago, IL (USA)",29 OCT 1989
2390,2:11:25,Zehirun GIZAW,Men,Marathon,21 MAR 1965,ETH,8,London (GBR),12 APR 1992
2390,2:11:25,Gary STAINES,Men,Marathon,03 JUL 1963,GBR,5,"Chicago, IL (USA)",20 OCT 1996
2390,2:11:25,Carlos TARAZONA,Men,Marathon,14 AUG 1965,VEN,2,"Cleveland, OH (USA)",30 APR 2000
2390,2:11:25,Tsutomu SASSA,Men,Marathon,26 JUL 1974,JPN,6,Beppu (JPN),02 FEB 2003
2390,2:11:25,Kensuke TAKAHASHI,Men,Marathon,30 MAY 1978,JPN,3,Tokyo (JPN),22 MAR 2009
2390,2:11:25,Kazuki TOMARU,Men,Marathon,31 JUL 1987,JPN,10,Berlin (GER),28 SEP 2014
2390,2:11:25,Yuta TAKAHASHI,Men,Marathon,04 APR 1993,JPN,12,Otsu (JPN),10 MAR 2019
2390,2:11:25,Vitalis KWEMOI,Men,Marathon,22 MAY 1990,UGA,7,Daegu (KOR),07 APR 2019
