Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
17,2:03:13,Amos KIPRUTO,Men,Marathon,16 SEP 1992,KEN,2,Tokyo (JPN),06 MAR 2022
17,2:03:13,Vincent Kipkemoi NGETICH,Men,Marathon,03 JAN 1999,KEN,2,Berlin (GER),24 SEP 2023
21,2:03:16,Mule WASIHUN,Men,Marathon,20 OCT 1993,ETH,3,London (GBR),28 APR 2019
22,2:03:17,Milkesa MENGESHA,Men,Marathon,16 APR 2000,ETH,1,Berlin (GER),29 SEP 2024
23,2:03:22,CyBrian KOTUT,Men,Marathon,06 JUN 1992,KEN,2,Berlin (GER),29 SEP 2024
24,2:03:23,Tadese TAKELE,Men,Marathon,03 AUG 2002,ETH,1,Tokyo (JPN),02 MAR 2025
25,2:03:31,Haymanot ALEW,Men,Marathon,11 NOV 1997,ETH,3,Berlin (GER),29 SEP 2024
26,2:03:34,Getaneh MOLLA,Men,Marathon,10 JAN 1994,ETH,1,Dubai (UAE),25 JAN 2019
27,2:03:36,Bashir ABDI,Men,Marathon,10 FEB 1989,BEL,1,Rotterdam (NED),24 OCT 2021
28,2:03:37,Stephen KIPROP,Men,Marathon,08 SEP 1999,KEN,4,Berlin (GER),29 SEP 2024
29,2:03:38,Patrick Makau MUSYOKI,Men,Marathon,02 MAR 1985,KEN,1,Berlin (GER),25 SEP 2011
30,2:03:39,Tamirat TOLA,Men,Marathon,11 AUG 1991,ETH,1,Amsterdam (NED),17 OCT 2021
31,2:03:40,Herpasa NEGASA,Men,Marathon,11 SEP 1993,ETH,2,Dubai (UAE),25 JAN 2019
32,2:03:46,Guye Idemo ADOLA,Men,Marathon,20 OCT 1990,ETH,2,Berlin (GER),24 SEP 2017
33,2:03:47,Morhad AMDOUNI,Men,Marathon,21 JUN 1988,FRA,2,Sevilla (ESP),18 FEB 2024
34,2:03:48,Dawit WOLDE,Men,Marathon,19 MAY 1991,ETH,3,Valencia (ESP),03 DEC 2023
35,2:03:51,Stanley Kipleting BIWOTT,Men,Marathon,21 APR 1986,KEN,2,London (GBR),24 APR 2016
35,2:03:51,Kinde ATANAW,Men,Marathon,15 APR 1993,ETH,1,Valencia (ESP),01 DEC 2019
37,2:03:55,Reuben Kiprop KIPYEGO,Men,Marathon,21 AUG 1996,KEN,1,Milano (ITA),16 MAY 2021
38,2:03:59,Haile GEBRSELASSIE,Men,Marathon,18 APR 1973,ETH,1,Berlin (GER),28 SEP 2008
39,2:04:02,Leul GEBRESILASE,Men,Marathon,20 SEP 1992,ETH,2,Dubai (UAE),26 JAN 2018
40,2:04:04,Marius KIPSEREM,Men,Marathon,17 MAY 1988,KEN,2,Rotterdam (NED),24 OCT 2021
41,2:04:06,Asefa MENGSTU,Men,Marathon,22 JAN 1988,ETH,4,Dubai (UAE),26 JAN 2018
42,2:04:09,Bernard Kiprop KOECH,Men,Marathon,31 JAN 1988,KEN,2,Amsterdam (NED),17 OCT 2021
43,2:04:15,Geoffrey MUTAI,Men,Marathon,07 OCT 1981,KEN,1,Berlin (GER),30 SEP 2012
44,2:04:16,Kaan Kigen ÖZBILEN,Men,Marathon,15 JAN 1986,TUR,2,Valencia (ESP),01 DEC 2019
45,2:04:17,Barnabas KIPTUM,Men,Marathon,08 DEC 1986,KEN,2,Milano (ITA),16 MAY 2021
46,2:04:21,Elisha ROTICH,Men,Marathon,12 APR 1990,KEN,1,Paris (FRA),17 OCT 2021
47,2:04:22,Ronald KORIR,Men,Marathon,10 APR 1991,KEN,4,Berlin (GER),24 SEP 2023
48,2:04:23,Ayele ABSHERO,Men,Marathon,28 DEC 1990,ETH,1,Dubai (UAE),27 JAN 2012
48,2:04:23,Geoffrey KAMWOROR,Men,Marathon,22 NOV 1992,KEN,2,London (GBR),23 APR 2023
50,2:04:24,Tesfaye ABERA,Men,Marathon,31 MAR 1992,ETH,1,Dubai (UAE),22 JAN 2016
50,2:04:24,Daniel MATEIKO,Men,Marathon,04 AUG 1998,KEN,3,Valencia (ESP),01 DEC 2024
52,2:04:27,Duncan KIBET,Men,Marathon,25 APR 1978,KEN,1,Rotterdam (NED),05 APR 2009
52,2:04:27,James Kipsang KWAMBAI,Men,Marathon,28 FEB 1983,KEN,2,Rotterdam (NED),05 APR 2009
54,2:04:28,Sammy KITWARA,Men,Marathon,26 NOV 1986,KEN,2,"Chicago, IL (USA)",12 OCT 2014
54,2:04:28,Vincent KIPCHUMBA,Men,Marathon,03 AUG 1990,KEN,2,London (GBR),03 OCT 2021
56,2:04:29,Seifu TURA,Men,Marathon,19 JUN 1997,ETH,3,Milano (ITA),16 MAY 2021
57,2:04:32,Tsegaye MEKONNEN,Men,Marathon,15 JUN 1995,ETH,1,Dubai (UAE),24 JAN 2014
57,2:04:32,Dickson CHUMBA,Men,Marathon,27 OCT 1986,KEN,3,"Chicago, IL (USA)",12 OCT 2014
57,2:04:32,Jonathan Kipleting KORIR,Men,Marathon,20 NOV 1986,KEN,4,Amsterdam (NED),17 OCT 2021
60,2:04:33,Lemi BERHANU,Men,Marathon,13 SEP 1994,ETH,2,Dubai (UAE),22 JAN 2016
60,2:04:33,Joshua BELET,Men,Marathon,10 FEB 1998,KEN,2,Hamburg (GER),23 APR 2023
62,2:04:35,Hiskel TEWELDE,Men,Marathon,15 SEP 1986,ERI,5,Amsterdam (NED),17 OCT 2021
62,2:04:35,Hailemaryam KIROS,Men,Marathon,05 FEB 1997,ETH,5,Berlin (GER),29 SEP 2024
64,2:04:37,Bethwel KIBET,Men,Marathon,04 AUG 1991,KEN,2,Amsterdam (NED),15 OCT 2023
65,2:04:38,Tsegaye KEBEDE,Men,Marathon,15 JAN 1987,ETH,1,"Chicago, IL (USA)",07 OCT 2012
65,2:04:38,Alphonce Felix SIMBU,Men,Marathon,14 FEB 1992,TAN,4,Valencia (ESP),01 DEC 2024
67,2:04:39,Mohamed ESA,Men,Marathon,11 SEP 2000,ETH,2,"Chicago, IL (USA)",13 OCT 2024
68,2:04:40,Solomon DEKSISA,Men,Marathon,11 MAR 1994,ETH,3,Amsterdam (NED),21 OCT 2018
68,2:04:40,Tadesse ABRAHAM,Men,Marathon,12 AUG 1982,SUI,5,Valencia (ESP),01 DEC 2024
70,2:04:42,Haftu TEKLU,Men,Marathon,21 JAN 2000,ETH,5,Berlin (GER),24 SEP 2023
71,2:04:43,El Hassan EL ABBASSI,Men,Marathon,13 APR 1984,BRN,2,Valencia (ESP),02 DEC 2018
71,2:04:43,Asrar HIYRDEN,Men,Marathon,25 NOV 1999,ETH,1,Sevilla (ESP),20 FEB 2022
73,2:04:44,Hillary KIPSAMBU,Men,Marathon,04 FEB 1985,KEN,3,Paris (FRA),17 OCT 2021
73,2:04:44,Andualem BELAY,Men,Marathon,05 APR 1992,ETH,6,Berlin (GER),24 SEP 2023
73,2:04:44,Chimdessa DEBELE,Men,Marathon,13 SEP 2003,ETH,6,Valencia (ESP),01 DEC 2024
73,2:04:44,Maru TEFERI,Men,Marathon,17 AUG 1992,ISR,7,Valencia (ESP),01 DEC 2024
77,2:04:45,Lelisa DESISA,Men,Marathon,14 JAN 1990,ETH,1,Dubai (UAE),25 JAN 2013
77,2:04:45,Abdi NAGEEYE,Men,Marathon,02 MAR 1989,NED,1,Rotterdam (NED),14 APR 2024
77,2:04:45,Hillary KIPKOECH,Men,Marathon,20 DEC 1998,KEN,8,Valencia (ESP),01 DEC 2024
80,2:04:46,Titus EKIRU,Men,Marathon,02 JAN 1992,KEN,1,Milano (ITA),07 APR 2019
80,2:04:46,Mekuant AYENEW,Men,Marathon,24 OCT 1991,ETH,1,Sevilla (ESP),23 FEB 2020
82,2:04:48,Yemane TSEGAY,Men,Marathon,08 APR 1985,ETH,1,Rotterdam (NED),15 APR 2012
82,2:04:48,Berhanu SHIFERAW,Men,Marathon,31 MAY 1993,ETH,2,Dubai (UAE),25 JAN 2013
82,2:04:48,Barselius KIPYEGO,Men,Marathon,22 JUL 1993,KEN,4,Paris (FRA),17 OCT 2021
82,2:04:48,Stephen KISSA,Men,Marathon,01 DEC 1988,UGA,2,Hamburg (GER),24 APR 2022
82,2:04:48,Kibiwott KANDIE,Men,Marathon,20 JUN 1996,KEN,6,Valencia (ESP),03 DEC 2023
87,2:04:49,Tadesse TOLA,Men,Marathon,31 OCT 1987,ETH,3,Dubai (UAE),25 JAN 2013
87,2:04:49,Shura KITATA,Men,Marathon,09 JUN 1996,ETH,2,London (GBR),22 APR 2018
87,2:04:49,Tsegaye GETACHEW,Men,Marathon,30 NOV 1996,ETH,1,Amsterdam (NED),16 OCT 2022
90,2:04:50,Dino SEFIR,Men,Marathon,28 MAY 1988,ETH,2,Dubai (UAE),27 JAN 2012
90,2:04:50,Getu FELEKE,Men,Marathon,28 NOV 1986,ETH,2,Rotterdam (NED),15 APR 2012
90,2:04:50,Amedework WALELEGN,Men,Marathon,11 MAR 1999,ETH,2,Rotterdam (NED),14 APR 2024
93,2:04:51,Abebe NEGEWO,Men,Marathon,20 MAY 1984,ETH,4,Valencia (ESP),01 DEC 2019
93,2:04:51,Daniel DO NASCIMENTO,Men,Marathon,28 JUL 1998,BRA,3,Seoul (KOR),17 APR 2022
93,2:04:51,Bute GEMECHU,Men,Marathon,11 DEC 2001,ETH,1,Dubai (UAE),12 JAN 2025
96,2:04:52,Feyisa LILESA,Men,Marathon,01 FEB 1990,ETH,2,"Chicago, IL (USA)",07 OCT 2012
96,2:04:52,Endeshaw NEGESSE,Men,Marathon,13 MAR 1988,ETH,4,Dubai (UAE),25 JAN 2013
96,2:04:52,Kenneth Kiprop KIPKEMOI,Men,Marathon,02 AUG 1984,KEN,1,Eindhoven (NED),08 OCT 2023
99,2:04:53,Mathew Kipkoech KISORIO,Men,Marathon,16 MAY 1989,KEN,3,Valencia (ESP),02 DEC 2018
99,2:04:53,Chalu DESO,Men,Marathon,14 DEC 1997,ETH,6,Valencia (ESP),06 DEC 2020
