Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
874,2:08:25,Yemane HAILESELASSIE,Men,Marathon,21 FEB 1998,ERI,2,"Houston, TX (USA)",19 JAN 2025
874,2:08:25,Taiyo IWASAKI,Men,Marathon,18 DEC 1998,JPN,20,Osaka (JPN),24 FEB 2025
881,2:08:26,Tessema ABSHERO,Men,Marathon,09 DEC 1986,ETH,4,Hamburg (GER),27 APR 2008
881,2:08:26,Kipkemoi KIPSANG,Men,Marathon,10 OCT 1990,KEN,3,Sevilla (ESP),19 FEB 2017
881,2:08:26,Aperumoi KACHAPIN,Men,Marathon,12 JAN 1990,KEN,10,Amsterdam (NED),15 OCT 2017
881,2:08:26,Jake ROBERTSON,Men,Marathon,14 NOV 1989,NZL,3,Otsu (JPN),04 MAR 2018
881,2:08:26,Ezekiel KEMBOI OMULLO,Men,Marathon,10 DEC 1987,KEN,2,Gold Coast (AUS),02 JUL 2023
881,2:08:26,Dario IVANOVSKI,Men,Marathon,15 MAY 1997,MKD,20,Sevilla (ESP),18 FEB 2024
887,2:08:27,Toshihiko SEKO,Men,Marathon,15 JUL 1956,JPN,1,"Chicago, IL (USA)",26 OCT 1986
887,2:08:27,Zembaba YIGEZE,Men,Marathon,26 SEP 1983,ETH,2,"Houston, TX (USA)",17 JAN 2010
887,2:08:27,Beraki BEYENE ZEREA,Men,Marathon,06 FEB 1980,ERI,2,Hengshui (CHN),20 SEP 2014
887,2:08:27,Fikadu KEBEBE,Men,Marathon,20 SEP 1986,ETH,9,Dubai (UAE),25 JAN 2019
887,2:08:27,Tolosa GELETO,Men,Marathon,10 APR 2001,ETH,5,Milano (ITA),07 APR 2024
892,2:08:28,Koji SHIMIZU,Men,Marathon,17 OCT 1969,JPN,4,Otsu (JPN),02 MAR 2003
892,2:08:28,Gidena GEBREMEDHIN,Men,Marathon,1982,ETH,5,See Genezareth (ISR),12 JAN 2012
892,2:08:28,Habtamu ASEFA,Men,Marathon,29 MAR 1985,ETH,9,Dubai (UAE),25 JAN 2013
892,2:08:28,Richard SIGEI,Men,Marathon,11 APR 1985,KEN,5,Warszawa (POL),26 APR 2015
892,2:08:28,Daisuke HOSOMORI,Men,Marathon,05 MAY 1994,JPN,23,Otsu (JPN),28 FEB 2021
892,2:08:28,Jackson KIPROP,Men,Marathon,20 OCT 1986,UGA,4,Košice (SVK),03 OCT 2021
892,2:08:28,Patrick MATHENGE,Men,Marathon,02 NOV 1997,KEN,3,Fukuoka (JPN),01 DEC 2024
892,2:08:28,Haftamu GEBRESILASE,Men,Marathon,25 MAR 2004,ETH,1,Wien (AUT),06 APR 2025
900,2:08:29,Daniel KIPRUGUT,Men,Marathon,25 APR 1978,KEN,5,Paris (FRA),11 APR 2010
