Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1020,2:08:47,Young-cho HWANG,Men,Marathon,22 MAR 1970,KOR,2,Oita (JPN),02 FEB 1992
1020,2:08:47,Nozomi SAHO,Men,Marathon,06 MAR 1973,JPN,3,Fukuoka (JPN),07 DEC 1997
1020,2:08:47,Philemon KIRWA TARBEI,Men,Marathon,1983,KEN,4,Frankfurt (GER),26 OCT 2008
1020,2:08:47,Hassane AHOUCHAR,Men,Marathon,1975,MAR,4,Valencia (ESP),27 NOV 2011
1020,2:08:47,Emmanuel Tirop KETER,Men,Marathon,1980,KEN,2,Cape Town (RSA),18 SEP 2016
1020,2:08:47,Alemu GEMECHU,Men,Marathon,1995,ETH,8,Marrakech (MAR),26 JAN 2020
1020,2:08:47,Thomas KIBET,Men,Marathon,06 MAR 1996,KEN,12,Paris (FRA),17 OCT 2021
1020,2:08:47,Shumet AKALNEW,Men,Marathon,29 JAN 1988,ETH,19,Amsterdam (NED),17 OCT 2021
1020,2:08:47,Eliasa KIBET,Men,Marathon,1993,KEN,2,Padova (ITA),21 APR 2024
1030,2:08:48,Nobuyuki SATO,Men,Marathon,08 AUG 1972,JPN,2,Fukuoka (JPN),06 DEC 1998
1030,2:08:48,Willy CHERUIYOT,Men,Marathon,02 AUG 1974,KEN,1,Wien (AUT),21 MAY 2000
1030,2:08:48,Noah BOR,Men,Marathon,28 JUL 1977,KEN,2,Roma (ITA),23 MAR 2003
1030,2:08:48,Kiprotich KIRUI,Men,Marathon,22 DEC 1984,KEN,7,Paris (FRA),08 APR 2018
1030,2:08:48,Rintaro TAKEDA,Men,Marathon,05 APR 1994,JPN,8,Osaka (JPN),27 FEB 2022
1030,2:08:48,Kazuma KUBO,Men,Marathon,09 DEC 1996,JPN,20,Tokyo (JPN),06 MAR 2022
1030,2:08:48,Yuichi YASUI,Men,Marathon,19 MAY 1995,JPN,9,Beppu (JPN),05 FEB 2023
1030,2:08:48,Benson NZIOKI,Men,Marathon,25 APR 2003,KEN,2,Düsseldorf (GER),27 APR 2025
1038,2:08:49,Francesco INGARGIOLA,Men,Marathon,15 FEB 1973,ITA,3,Roma (ITA),01 JAN 2000
1038,2:08:49,Seung-do BAEK,Men,Marathon,16 JUN 1968,KOR,5,Tokyo (JPN),13 FEB 2000
1038,2:08:49,David Omiti MAKORI,Men,Marathon,06 NOV 1973,KEN,1,Venezia (ITA),27 OCT 2002
1038,2:08:49,Wataru OKUTANI,Men,Marathon,09 JAN 1975,JPN,4,Fukuoka (JPN),03 DEC 2006
1038,2:08:49,Peter Kiprotich CHERUS,Men,Marathon,27 FEB 1979,KEN,4,Frankfurt (GER),28 OCT 2007
1038,2:08:49,Chala LEMI,Men,Marathon,26 FEB 1987,ETH,2,Toronto (CAN),27 SEP 2009
1038,2:08:49,Suleiman Kipses SIMOTWO,Men,Marathon,21 APR 1980,KEN,5,Frankfurt (GER),25 OCT 2015
1038,2:08:49,Paul Muchemi MAINA,Men,Marathon,31 DEC 1982,KEN,2,Marrakech (MAR),27 JAN 2019
1038,2:08:49,Abel CHELANGAT,Men,Marathon,,UGA,6,Riyadh (KSA),08 FEB 2025
1047,2:08:50,Samuel NYANGINCHA,Men,Marathon,10 NOV 1962,KEN,2,Berlin (GER),25 SEP 1994
1047,2:08:50,Kenjiro JITSUI,Men,Marathon,16 DEC 1968,JPN,4,Tokyo (JPN),12 FEB 1996
1047,2:08:50,Ser-Od BAT-OCHIR,Men,Marathon,07 OCT 1981,MGL,3,Fukuoka (JPN),07 DEC 2014
1047,2:08:50,Abdelilah ELMAIMOUNI,Men,Marathon,01 MAY 1992,MAR,22,Valencia (ESP),04 DEC 2022
1047,2:08:50,Samuel CHELANGA,Men,Marathon,23 FEB 1985,USA,9,"Chicago, IL (USA)",08 OCT 2023
1047,2:08:50,Goki TAKAYAMA,Men,Marathon,18 JUL 2003,JPN,7,Oita (JPN),02 FEB 2025
1053,2:08:51,Koji KOBAYASHI,Men,Marathon,16 JAN 1989,JPN,9,Tokyo (JPN),23 FEB 2014
1053,2:08:51,Bira SEBOKA,Men,Marathon,16 NOV 1994,ETH,11,Amsterdam (NED),15 OCT 2017
1053,2:08:51,Jiksa TOLOSA,Men,Marathon,11 DEC 1998,ETH,4,Hamburg (GER),28 APR 2019
1053,2:08:51,Alfred BARKACH,Men,Marathon,02 MAR 1997,KEN,1,Enschede (NED),16 APR 2023
1057,2:08:52,Paul William EVANS,Men,Marathon,13 APR 1961,GBR,1,"Chicago, IL (USA)",20 OCT 1996
1057,2:08:52,Hideyuki OBINATA,Men,Marathon,02 DEC 1976,JPN,5,Otsu (JPN),04 MAR 2001
1057,2:08:52,Benedict Muli KIMONDIU,Men,Marathon,30 NOV 1977,KEN,1,"Chicago, IL (USA)",07 OCT 2001
1057,2:08:52,Luke KIBET,Men,Marathon,12 APR 1983,KEN,3,Eindhoven (NED),09 OCT 2005
1057,2:08:52,Bernard BARMASAI,Men,Marathon,06 MAY 1974,KEN,3,Paris (FRA),09 APR 2006
1057,2:08:52,Samson BARMAO,Men,Marathon,17 APR 1982,KEN,2,Roma (ITA),18 MAR 2012
1057,2:08:52,Abere CHANE,Men,Marathon,10 MAY 1985,ETH,3,Hengshui (CHN),22 SEP 2012
1057,2:08:52,Samwel MASWAI,Men,Marathon,29 MAR 1988,KEN,5,Berlin (GER),29 SEP 2013
1057,2:08:52,Minato OISHI,Men,Marathon,19 MAY 1988,JPN,24,Tokyo (JPN),01 MAR 2020
1057,2:08:52,Shoma YAMAMOTO,Men,Marathon,10 APR 1995,JPN,2,Hofu (JPN),04 DEC 2022
1057,2:08:52,Enyew MEKONNEN,Men,Marathon,07 APR 1994,ETH,25,Sevilla (ESP),18 FEB 2024
1068,2:08:53,Koichi MORISHITA,Men,Marathon,05 SEP 1967,JPN,1,Oita (JPN),03 FEB 1991
1068,2:08:53,Pavel LOSKUTOV,Men,Marathon,02 DEC 1969,EST,2,Paris (FRA),07 APR 2002
1068,2:08:53,Alberico DI CECCO,Men,Marathon,19 APR 1974,ITA,3,Roma (ITA),23 MAR 2003
1068,2:08:53,David KIPTOO KIRUI,Men,Marathon,29 DEC 1977,KEN,7,Paris (FRA),06 APR 2003
1068,2:08:53,Mushir Salim JAWHER,Men,Marathon,13 JUN 1978,KEN,2,Daegu (KOR),10 APR 2011
1068,2:08:53,Paul Kipkorir KIPKEMBOI,Men,Marathon,31 MAY 1982,KEN,8,Seoul (KOR),18 MAR 2018
1068,2:08:53,Gideon CHEPKONGA,Men,Marathon,05 JAN 1993,KEN,6,Abu Dhabi (UAE),14 DEC 2024
1075,2:08:54,Zebedaiyo BAYO,Men,Marathon,20 MAY 1976,TAN,8,Paris (FRA),06 APR 2003
1075,2:08:54,Yuzo ONISHI,Men,Marathon,26 DEC 1977,JPN,4,Otsu (JPN),02 MAR 2008
1075,2:08:54,David KIPSEREM,Men,Marathon,22 MAR 1983,KEN,3,Chuncheon (KOR),24 OCT 2010
1075,2:08:54,Silah LIMO,Men,Marathon,01 FEB 1992,KEN,2,Gold Coast (AUS),05 JUL 2015
1075,2:08:54,Charles MUNERIA,Men,Marathon,10 FEB 1996,KEN,1,Málaga (ESP),10 DEC 2023
1075,2:08:54,Adam LIPSCHITZ,Men,Marathon,01 JAN 1994,RSA,25,Valencia (ESP),01 DEC 2024
1075,2:08:54,Dereje ADUGNA,Men,Marathon,02 JUN 2000,ETH,23,Sevilla (ESP),23 FEB 2025
1082,2:08:55,Takeshi SOH,Men,Marathon,09 JAN 1953,JPN,2,Tokyo (JPN),13 FEB 1983
1082,2:08:55,Luiz Antonio DOS SANTOS,Men,Marathon,06 SEP 1964,BRA,6,Rotterdam (NED),20 APR 1997
1082,2:08:55,Luís JESUS,Men,Marathon,19 NOV 1968,POR,4,Paris (FRA),09 APR 2006
1082,2:08:55,Milton Rotich KIPLAGAT,Men,Marathon,29 MAR 1986,KEN,1,Casablanca (MAR),27 OCT 2013
1082,2:08:55,Jose Antonio URIBE MARINO,Men,Marathon,03 JAN 1986,MEX,3,"Houston, TX (USA)",19 JAN 2014
1082,2:08:55,Akira TOMIYASU,Men,Marathon,07 MAR 1996,JPN,21,Tokyo (JPN),06 MAR 2022
1082,2:08:55,Daniel Kipchumba CHEBII,Men,Marathon,25 MAY 1985,KEN,3,København (DEN),15 MAY 2022
1082,2:08:55,John MUIRIRI,Men,Marathon,10 OCT 1991,KEN,11,Shanghai (CHN),01 DEC 2024
1090,2:08:56,Philip CHIRCHIR,Men,Marathon,11 MAR 1968,KEN,4,"Chicago, IL (USA)",19 OCT 1997
1090,2:08:56,Kazutoshi TAKATSUKA,Men,Marathon,08 AUG 1976,JPN,5,Otsu (JPN),07 MAR 2004
1090,2:08:56,Ambesse TOLOSSA,Men,Marathon,28 AUG 1977,ETH,1,Paris (FRA),04 APR 2004
1090,2:08:56,Abdi ABDIRAHMAN,Men,Marathon,01 JAN 1977,USA,4,"Chicago, IL (USA)",22 OCT 2006
1090,2:08:56,Han GANG,Men,Marathon,10 NOV 1978,CHN,3,Beijing (CHN),21 OCT 2007
1090,2:08:56,Peter Chesang KURUI,Men,Marathon,02 JAN 1988,KEN,4,Torino (ITA),13 NOV 2011
1090,2:08:56,Samuel MWANIKI,Men,Marathon,15 AUG 1984,KEN,2,Marrakech (MAR),25 JAN 2015
1090,2:08:56,John Kemboi CHERUIYOT,Men,Marathon,05 JUL 1990,KEN,6,Frankfurt (GER),25 OCT 2015
1090,2:08:56,Satoru SASAKI,Men,Marathon,16 OCT 1985,JPN,3,Fukuoka (JPN),06 DEC 2015
1090,2:08:56,Yenew ALAMIREW,Men,Marathon,27 MAY 1990,ETH,8,Dubai (UAE),26 JAN 2018
1090,2:08:56,Kenta MURAYAMA,Men,Marathon,23 FEB 1993,JPN,9,Berlin (GER),29 SEP 2019
