Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2845,2:12:01,Tesema MIDEGISO,Men,Marathon,24 MAY 1997,ETH,10,Wuhan (CHN),24 MAR 2024
2855,2:12:02,Chiaki HARUMATSU,Men,Marathon,05 MAR 1958,JPN,6,Fukuoka (JPN),07 DEC 1986
2855,2:12:02,Rainer WACHENBRUNNER,Men,Marathon,11 JAN 1962,GDR,8,London (GBR),22 APR 1990
2855,2:12:02,Ruben MAZA,Men,Marathon,09 JUN 1967,VEN,1,"Pittsburgh, PA (USA)",05 MAY 1996
2855,2:12:02,Hiroaki TAKEDA,Men,Marathon,08 APR 1975,JPN,1,Beppu (JPN),01 FEB 2004
2855,2:12:02,Youssef GALMIN,Men,Marathon,10 APR 1978,MAR,3,Marrakech (MAR),28 JAN 2007
2855,2:12:02,Richard CHEPKWONY,Men,Marathon,1983,KEN,1,Münster (GER),13 SEP 2009
2855,2:12:02,Taoufik EL BARHOUMI,Men,Marathon,01 OCT 1981,MAR,8,Valencia (ESP),27 NOV 2011
2855,2:12:02,Paul Kipsiele KOECH,Men,Marathon,10 NOV 1981,KEN,15,Rotterdam (NED),09 APR 2017
2855,2:12:02,Kevin LEWIS,Men,Marathon,10 JUL 1993,USA,14,"Chandler, AZ (USA)",20 DEC 2020
2855,2:12:02,Tsepo RAMASHAMOLE,Men,Marathon,05 MAY 1998,LES,3,Cape Town (RSA),30 MAY 2021
2855,2:12:02,Stanley BETT,Men,Marathon,,KEN,3,Genève (SUI),15 MAY 2022
2855,2:12:02,Jackson Kemboi RUTTO,Men,Marathon,05 AUG 1993,KEN,3,Linz (AUT),16 APR 2023
2867,2:12:03,Eckhard LESSE,Men,Marathon,01 DEC 1948,GDR,2,Fukuoka (JPN),08 DEC 1974
2867,2:12:03,Jon Peter ANDERSON,Men,Marathon,12 OCT 1949,USA,4,"Eugene, OR (USA)",07 SEP 1980
2867,2:12:03,Yoshihiro NISHIMURA,Men,Marathon,24 APR 1957,JPN,1,Beppu (JPN),01 FEB 1987
2867,2:12:03,Guowei ZHANG,Men,Marathon,27 APR 1959,CHN,10,London (GBR),23 APR 1989
2867,2:12:03,Bruno LEGER,Men,Marathon,08 JAN 1967,FRA,6,Reims (FRA),10 OCT 1996
2867,2:12:03,Samson KOSGEI,Men,Marathon,1973,KEN,1,Bruxelles (BEL),28 AUG 2005
2867,2:12:03,Fred MOGAKA,Men,Marathon,18 JUN 1978,KEN,2,Melbourne (AUS),19 MAR 2006
2867,2:12:03,Ekai LOKEYOK,Men,Marathon,,KEN,7,Nairobi (KEN),30 OCT 2011
2867,2:12:03,Ebisa Merga EJIGU,Men,Marathon,1988,ETH,2,Ahmedabad (IND),25 DEC 2011
2867,2:12:03,Franck Caldeira DE ALMEIDA,Men,Marathon,06 FEB 1983,BRA,6,Milano (ITA),15 APR 2012
2867,2:12:03,Kaleab SELOMON,Men,Marathon,1983,ERI,1,Osaka (JPN),26 NOV 2017
2878,2:12:04,Hayami TANIMURA,Men,Marathon,07 AUG 1944,JPN,3,Fukuoka (JPN),07 DEC 1969
2878,2:12:04,Jim ALDER,Men,Marathon,10 JUN 1940,GBR,2,Edinburgh (GBR),23 JUL 1970
2878,2:12:04,Koshiro KAWAGUCHI,Men,Marathon,15 AUG 1954,JPN,9,Tokyo (JPN),12 FEB 1984
2878,2:12:04,Spiridon ANDRIOPOULOS,Men,Marathon,01 AUG 1962,GRE,2,Berlin (GER),09 OCT 1988
2878,2:12:04,Roberto CROSIO,Men,Marathon,15 JUN 1966,ITA,1,Carpi (ITA),23 OCT 1994
2878,2:12:04,Joseph MAQALA,Men,Marathon,29 DEC 1966,RSA,1,Carpi (ITA),14 OCT 2001
2878,2:12:04,Wilson MUSTO,Men,Marathon,12 FEB 1976,KEN,10,Paris (FRA),06 APR 2003
2878,2:12:04,Mustapha BENNACER,Men,Marathon,27 JUL 1977,ALG,2,Ottawa (CAN),30 MAY 2004
2878,2:12:04,Moses KORORIA CHEROMOI,Men,Marathon,,KEN,1,"Dallas, TX (USA)",10 DEC 2006
2878,2:12:04,Johnstone CHEBII,Men,Marathon,,KEN,1,Barcelona (ESP),04 MAR 2007
2878,2:12:04,Stsiapan RAHAUTSOU,Men,Marathon,29 MAY 1986,BLR,14,Wien (AUT),15 APR 2012
2878,2:12:04,Richard BETT,Men,Marathon,12 DEC 1990,KEN,6,Zürich (SUI),06 APR 2014
2878,2:12:04,Lhoussaine OUKHRID,Men,Marathon,23 JUN 1984,MAR,3,Firenze (ITA),29 NOV 2015
2878,2:12:04,Thomas AYEKO,Men,Marathon,10 FEB 1992,UGA,4,Cape Town (RSA),17 SEP 2017
2892,2:12:05,Isaac CHEMOBWO KIPKOECH,Men,Marathon,25 OCT 1973,KEN,6,Paris (FRA),05 APR 1998
2892,2:12:05,John KIPNGENO ROTICH,Men,Marathon,1968,KEN,4,Praha (CZE),19 MAY 2002
2892,2:12:05,Teklu Tefera DENEKE,Men,Marathon,23 JUL 1979,ETH,2,Valencia (ESP),18 FEB 2007
2892,2:12:05,Derese RETA,Men,Marathon,13 SEP 1997,ETH,8,Zhengzhou (CHN),26 MAR 2017
2892,2:12:05,Simon SIBEKO,Men,Marathon,15 JAN 1995,RSA,2,Durban (RSA),12 MAR 2023
2892,2:12:05,Aliy MUBAREK,Men,Marathon,,ETH,4,Suzhou (CHN),01 DEC 2024
2898,2:12:06,John WELLERDING,Men,Marathon,17 MAY 1954,USA,4,"Houston, TX (USA)",15 JAN 1984
2898,2:12:06,Ageze GUADIE,Men,Marathon,11 SEP 1989,ISR,34,Sevilla (ESP),23 FEB 2020
2898,2:12:06,Kenta INUMA,Men,Marathon,01 FEB 1988,JPN,36,Tokyo (JPN),01 MAR 2020
