Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
4516,2:14:00,Luiz IBARRA,Men,Marathon,15 NOV 1965,BRA,19,Paris (FRA),25 APR 1993
4516,2:14:00,Karl Johan RASMUSSEN,Men,Marathon,10 OCT 1973,NOR,8,München (GER),11 AUG 2002
4516,2:14:00,Magnus MICHELSSON,Men,Marathon,04 SEP 1968,AUS,1,Melbourne (AUS),12 OCT 2003
4516,2:14:00,Peter MUSYOKI,Men,Marathon,06 APR 1980,KEN,9,Zürich (SUI),03 APR 2005
4516,2:14:00,Koichiro FUKUOKA,Men,Marathon,22 NOV 1978,JPN,8,Otsu (JPN),05 MAR 2006
4516,2:14:00,Gezhagne ESHETU MAMO,Men,Marathon,20 SEP 1982,ETH,11,Wien (AUT),17 APR 2011
4516,2:14:00,Issei IWASA,Men,Marathon,07 FEB 1998,JPN,26,Tokyo (JPN),25 FEB 2018
4516,2:14:00,Nikolay CHAVKIN,Men,Marathon,24 APR 1984,RUS,3,Sochi (RUS),03 APR 2021
4516,2:14:00,Debebe TEKA,Men,Marathon,11 SEP 1998,ETH,12,Castellón (ESP),27 FEB 2022
4516,2:14:00,Cesare MAESTRI,Men,Marathon,12 NOV 1993,ITA,4,Torino (ITA),05 NOV 2023
4516,2:14:00,Mutai KIPKEMBOI,Men,Marathon,1988,KEN,3,Ottawa (CAN),26 MAY 2024
4516,2:14:00,Jun XUE,Men,Marathon,20 DEC 1999,CHN,26,Beijing (CHN),03 NOV 2024
4516,2:14:00,Tewelde MENGES,Men,Marathon,11 SEP 1996,GBR,40,Sevilla (ESP),23 FEB 2025
4516,2:14:00,George MBUGUA NGURE,Men,Marathon,01 SEP 1981,KEN,2,New Taipei City (TPE),16 MAR 2025
4534,2:14:01,Ken-ichi OTSUKI,Men,Marathon,15 APR 1945,JPN,3,Fukuoka (JPN),03 DEC 1972
4534,2:14:01,Brian COLE,Men,Marathon,26 OCT 1949,GBR,6,London (GBR),29 MAR 1981
4534,2:14:01,Malcolm EAST,Men,Marathon,07 MAR 1956,GBR,8,London (GBR),13 MAY 1984
4534,2:14:01,Jeff SCUFFINS,Men,Marathon,16 JUN 1962,USA,1,"Washington, DC (USA)",08 NOV 1987
4534,2:14:01,Aleksandr SHEVCHENKO,Men,Marathon,16 MAR 1961,URS,6,Uzhgorod (URS),17 APR 1988
4534,2:14:01,Akira SAKEMI,Men,Marathon,09 AUG 1970,JPN,14,Otsu (JPN),04 MAR 2001
4534,2:14:01,Peter Kipkorir BIWOTT,Men,Marathon,22 AUG 1976,KEN,1,La Rochelle (FRA),26 NOV 2006
4534,2:14:01,Victor MANGUSHO,Men,Marathon,1977,KEN,1,Chuncheon (KOR),28 OCT 2007
4534,2:14:01,Boualem ABED,Men,Marathon,,ALG,2,Algiers (ALG),01 NOV 2009
4534,2:14:01,Edwin Kiprono KIPCHUMBA,Men,Marathon,1980,KEN,13,Nairobi (KEN),28 OCT 2012
4534,2:14:01,Toshinori WATANABE,Men,Marathon,27 JUN 1993,JPN,89,Otsu (JPN),28 FEB 2021
4534,2:14:01,Mounir ELOUALI,Men,Marathon,08 MAR 1996,MAR,7,Marrakech (MAR),28 JAN 2024
4534,2:14:01,Genta KURAMOTO,Men,Marathon,23 AUG 2001,JPN,14,Oita (JPN),04 FEB 2024
4534,2:14:01,Ricardo ROJAS,Men,Marathon,10 APR 1998,CHI,41,Sevilla (ESP),23 FEB 2025
4534,2:14:01,Dejene CHERNET,Men,Marathon,13 OCT 1998,ETH,4,Huai'an (CHN),13 APR 2025
4549,2:14:02,Roelof VELD,Men,Marathon,23 SEP 1944,NED,2,Sneek (NED),10 JUN 1978
4549,2:14:02,Carlos CARVAJAL,Men,Marathon,19 NOV 1954,CHI,1,Santiago de Chile (CHI),31 OCT 1982
4549,2:14:02,Michael PINOCCI,Men,Marathon,25 NOV 1954,USA,2,"Duluth, MN (USA)",17 JUN 1984
4549,2:14:02,Rich BROWNSBERGER,Men,Marathon,14 APR 1963,USA,1,"San Diego, CA (USA)",19 JAN 1986
4549,2:14:02,Mojmír LÁNIČEK,Men,Marathon,16 MAR 1959,TCH,4,Szeged (HUN),14 MAR 1987
4549,2:14:02,Takashi KANEKO,Men,Marathon,28 SEP 1962,JPN,3,Otsu (JPN),11 MAR 1990
4549,2:14:02,Clair Antonio WATHIER,Men,Marathon,06 NOV 1966,BRA,1,Buenos Aires (ARG),25 SEP 1994
4549,2:14:02,Philmon LISORENG,Men,Marathon,,KEN,4,Nairobi (KEN),23 OCT 2005
4549,2:14:02,James Kimutai KOSKEI,Men,Marathon,23 NOV 1968,KEN,9,Dubai (UAE),12 JAN 2007
4549,2:14:02,James GETANDA,Men,Marathon,05 JUL 1983,KEN,8,Casablanca (MAR),24 OCT 2010
4549,2:14:02,Mustapha EL OUARTASSY,Men,Marathon,28 AUG 1990,MAR,26,Berlin (GER),29 SEP 2019
4549,2:14:02,Edward KIMETTO,Men,Marathon,,KEN,2,Padova (ITA),23 APR 2023
4561,2:14:03,Seppo NIKKARI,Men,Marathon,06 FEB 1948,FIN,4,Fukuoka (JPN),03 DEC 1972
4561,2:14:03,Gary PALMER,Men,Marathon,07 MAY 1955,NZL,3,Wiri (NZL),22 NOV 1981
4561,2:14:03,Chris BUNYAN,Men,Marathon,18 OCT 1958,GBR,9,London (GBR),13 MAY 1984
4561,2:14:03,Jen-Don JEN,Men,Marathon,1964,PRK,3,Pyongyang (PRK),25 APR 1985
4561,2:14:03,Justin GLODEN,Men,Marathon,22 MAR 1953,LUX,4,Frankfurt (GER),19 MAY 1985
4561,2:14:03,Adrian LEEK,Men,Marathon,22 JAN 1958,GBR,7,"Pittsburgh, PA (USA)",03 MAY 1987
4561,2:14:03,Ki-bok KIM,Men,Marathon,03 APR 1969,KOR,12,Kyongju (KOR),20 MAR 1994
4561,2:14:03,Tatsuya HOSHI,Men,Marathon,13 DEC 1972,JPN,2,Chuncheon (KOR),26 OCT 1996
4561,2:14:03,Patrick SANG,Men,Marathon,11 APR 1964,KEN,9,Amsterdam (NED),17 OCT 1999
4561,2:14:03,Mohammed ERRAOUI,Men,Marathon,1970,MAR,16,Rotterdam (NED),22 APR 2001
4561,2:14:03,Zacharia MPOLOKENG,Men,Marathon,16 APR 1967,RSA,1,Dublin (IRL),29 OCT 2001
4561,2:14:03,Moses Moeketsi MOSUHLI,Men,Marathon,05 AUG 1981,LES,2,Durban (RSA),10 FEB 2008
4561,2:14:03,Shingo SATO,Men,Marathon,07 DEC 1983,JPN,12,Tokyo (JPN),17 FEB 2008
4561,2:14:03,Elijah Mbaraka BARAKWA,Men,Marathon,,KEN,10,Nairobi (KEN),25 OCT 2009
4561,2:14:03,Dickson Muthiani NGEI,Men,Marathon,13 JUL 1994,KEN,7,Linz (AUT),13 APR 2025
4561,2:14:03,Alex MILNE,Men,Marathon,11 MAR 1990,GBR,19,London (GBR),27 APR 2025
4577,2:14:04,Bobby DOYLE,Men,Marathon,05 MAR 1949,USA,7,"Boston, MA (USA)",16 APR 1979
4577,2:14:04,Jeff FOSTER,Men,Marathon,09 JUL 1956,USA,7,"Eugene, OR (USA)",07 SEP 1980
4577,2:14:04,Frank RICHARDSON,Men,Marathon,26 FEB 1955,USA,1,"Chicago, IL (USA)",28 SEP 1980
4577,2:14:04,Mohamed RUTIGINGA,Men,Marathon,29 DEC 1959,TAN,7,Berlin (GER),04 OCT 1987
4577,2:14:04,Joao Alves DE SOUZA,Men,Marathon,05 JAN 1958,BRA,2,Frankfurt (GER),22 OCT 1989
4577,2:14:04,Matt CLAYTON,Men,Marathon,29 JUN 1965,USA,5,St. Paul (USA),06 OCT 1991
4577,2:14:04,Kevin MCCLUSKEY,Men,Marathon,23 DEC 1963,GBR,9,Berlin (GER),27 SEP 1992
4577,2:14:04,Tadessa WOLDMESKLE,Men,Marathon,05 OCT 1972,ETH,1,Naaldwijk (NED),13 APR 1996
4577,2:14:04,Sergio JIMÉNEZ,Men,Marathon,07 OCT 1966,MEX,1,Torreón (MEX),06 APR 1997
4577,2:14:04,Andrea Geway SUJA,Men,Marathon,1969,TAN,7,Wien (AUT),24 MAY 1998
4577,2:14:04,Joseph NDERITU,Men,Marathon,1974,KEN,1,Ottawa (CAN),12 MAY 2002
4577,2:14:04,Jacob KIPROTICH,Men,Marathon,,KEN,14,Nairobi (KEN),28 OCT 2012
4577,2:14:04,Hyun-su SHIN,Men,Marathon,17 AUG 1991,KOR,9,Seoul (KOR),03 NOV 2019
4577,2:14:04,Nic HARMAN,Men,Marathon,22 NOV 1995,AUS,12,Fukuoka (JPN),01 DEC 2019
4591,2:14:05,Mike RYAN,Men,Marathon,,USA,1,Fukuoka (JPN),27 NOV 1966
4591,2:14:05,Ieuan ELLIS,Men,Marathon,11 MAY 1960,GBR,3,Frankfurt (GER),30 OCT 1988
4591,2:14:05,Koji NAKA,Men,Marathon,01 OCT 1968,JPN,13,Otsu (JPN),03 MAR 1996
4591,2:14:05,Wieslaw PALCZYNSKI,Men,Marathon,24 JAN 1963,POL,2,Wrocław (POL),28 APR 1996
4591,2:14:05,Mohamed FAHD,Men,Marathon,12 MAY 1971,MAR,6,Puteaux (FRA),10 NOV 1996
4591,2:14:05,My Tahar ECHCHADLI,Men,Marathon,1967,MAR,3,Madrid (ESP),27 APR 2003
4591,2:14:05,David KUINO,Men,Marathon,,KEN,1,Bonn (GER),22 APR 2007
4591,2:14:05,Edilberto MENDEZ,Men,Marathon,24 FEB 1983,MEX,2,Monterrey (MEX),16 DEC 2007
4591,2:14:05,Albert Kipngetich KANGOR,Men,Marathon,1980,KEN,1,Brescia (ITA),13 MAR 2011
4591,2:14:05,Du-haeng LEE,Men,Marathon,25 DEC 1981,KOR,9,Daegu (KOR),08 APR 2012
