Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
244,2:06:07,Philip Sanga KIMUTAI,Men,Marathon,10 SEP 1983,KEN,4,Frankfurt (GER),30 OCT 2011
244,2:06:07,Ezekiel CHEBII,Men,Marathon,03 JAN 1991,KEN,5,Amsterdam (NED),16 OCT 2016
244,2:06:07,Galen RUPP,Men,Marathon,08 MAY 1986,USA,1,Praha (CZE),06 MAY 2018
244,2:06:07,Hiroki WAKABAYASI,Men,Marathon,03 SEP 2002,JPN,2,Oita (JPN),02 FEB 2025
249,2:06:08,Mike Kiptum BOIT,Men,Marathon,14 SEP 1992,KEN,4,Barcelona (ESP),08 MAY 2022
249,2:06:08,Gebretsadik ABRAHA,Men,Marathon,16 JUL 1992,ETH,4,Dubai (UAE),12 FEB 2023
249,2:06:08,Jemal MEKONEN,Men,Marathon,11 SEP 1996,ETH,1,Seoul (KOR),17 MAR 2024
252,2:06:09,Rhonzas Lokitam KILIMO,Men,Marathon,05 SEP 1996,KEN,2,Seoul (KOR),17 MAR 2024
253,2:06:10,Paul LONYANGATA,Men,Marathon,12 DEC 1992,KEN,1,Paris (FRA),09 APR 2017
253,2:06:10,Edwin KIPTOO,Men,Marathon,14 AUG 1993,KEN,3,Seoul (KOR),17 MAR 2024
255,2:06:11,Franklin CHEPKWONY,Men,Marathon,15 JUN 1984,KEN,2,Eindhoven (NED),14 OCT 2012
255,2:06:11,Yuta SHITARA,Men,Marathon,18 DEC 1991,JPN,2,Tokyo (JPN),25 FEB 2018
255,2:06:11,Cyrus MUTAI,Men,Marathon,08 JAN 1993,KEN,2,Eindhoven (NED),08 OCT 2023
255,2:06:11,Tafese DELELEGN,Men,Marathon,11 SEP 1989,ETH,5,Sevilla (ESP),18 FEB 2024
259,2:06:12,Ashenafi MOGES,Men,Marathon,15 NOV 1994,ETH,6,Valencia (ESP),01 DEC 2019
260,2:06:13,Wesley KORIR,Men,Marathon,15 NOV 1982,KEN,5,"Chicago, IL (USA)",07 OCT 2012
260,2:06:13,John Nzau MWANGANGI,Men,Marathon,01 NOV 1990,KEN,1,Valencia (ESP),15 NOV 2015
260,2:06:13,Festus TALAM,Men,Marathon,20 OCT 1994,KEN,1,Eindhoven (NED),08 OCT 2017
260,2:06:13,Ibrahim HASSAN,Men,Marathon,01 JAN 1997,DJI,2,Paris (FRA),13 APR 2025
264,2:06:14,Felix LIMO,Men,Marathon,22 AUG 1980,KEN,1,Rotterdam (NED),04 APR 2004
264,2:06:14,Gilbert Kipruto KIRWA,Men,Marathon,20 DEC 1985,KEN,1,Frankfurt (GER),25 OCT 2009
264,2:06:14,Bethwel YEGON,Men,Marathon,05 JAN 1993,KEN,2,Berlin (GER),26 SEP 2021
264,2:06:14,Hiroto INOUE,Men,Marathon,06 JAN 1993,JPN,12,Tokyo (JPN),02 MAR 2025
268,2:06:15,Titus MUNJI,Men,Marathon,20 DEC 1979,KEN,3,Berlin (GER),28 SEP 2003
268,2:06:15,Olika ADUGNA,Men,Marathon,12 SEP 1999,ETH,1,Dubai (UAE),24 JAN 2020
270,2:06:16,Moses TANUI,Men,Marathon,20 AUG 1965,KEN,2,"Chicago, IL (USA)",24 OCT 1999
270,2:06:16,Daniel NJENGA,Men,Marathon,07 MAY 1976,KEN,2,"Chicago, IL (USA)",13 OCT 2002
270,2:06:16,Toshinari TAKAOKA,Men,Marathon,24 SEP 1970,JPN,3,"Chicago, IL (USA)",13 OCT 2002
270,2:06:16,Fikre BEKELE,Men,Marathon,11 SEP 1998,ETH,1,Linz (AUT),23 OCT 2022
274,2:06:17,Ryan HALL,Men,Marathon,14 OCT 1982,USA,5,London (GBR),13 APR 2008
274,2:06:17,Seboka Dibaba TOLA,Men,Marathon,10 NOV 1987,ETH,9,Dubai (UAE),27 JAN 2012
274,2:06:17,Yacob JARSO,Men,Marathon,05 FEB 1988,ETH,1,Seoul (KOR),16 MAR 2014
277,2:06:18,Gilbert YEGON,Men,Marathon,06 AUG 1988,KEN,1,Amsterdam (NED),18 OCT 2009
277,2:06:18,Tsedat Abeje AYANA,Men,Marathon,18 FEB 1996,ETH,3,Dubai (UAE),24 JAN 2020
277,2:06:18,Tesfaye Lencho ANBESA,Men,Marathon,1997,ETH,4,Dubai (UAE),24 JAN 2020
277,2:06:18,Martin KIPRUGUT KOSGEY,Men,Marathon,21 MAR 1989,KEN,3,Hamburg (GER),23 APR 2023
277,2:06:18,Kiyoto HIRABAYASHI,Men,Marathon,04 DEC 2002,JPN,1,Osaka (JPN),25 FEB 2024
277,2:06:18,Tebello RAMAKONGOANA,Men,Marathon,13 OCT 1996,LES,2,Xiamen (CHN),05 JAN 2025
283,2:06:19,Bernard Kiprop KIPYEGO,Men,Marathon,16 JUL 1986,KEN,1,Amsterdam (NED),18 OCT 2015
284,2:06:21,Yitayal Atnafu ZERIHUN,Men,Marathon,20 JAN 1993,ETH,5,Dubai (UAE),24 JAN 2020
284,2:06:21,Sila KIPTOO,Men,Marathon,05 MAY 1998,KEN,3,Paris (FRA),13 APR 2025
286,2:06:22,Assefa BENTAYEHU,Men,Marathon,,ETH,2,Amsterdam (NED),21 OCT 2012
286,2:06:22,Stephen CHEMLANY,Men,Marathon,09 AUG 1982,KEN,3,Lisboa (POR),20 OCT 2019
286,2:06:22,Kenneth CHESERER,Men,Marathon,,KEN,5,Rotterdam (NED),10 APR 2022
286,2:06:22,Balew YIHUNLE,Men,Marathon,21 SEP 1998,ETH,5,Seoul (KOR),17 MAR 2024
286,2:06:22,Andrew BUCHANAN,Men,Marathon,10 APR 1991,AUS,16,Valencia (ESP),01 DEC 2024
291,2:06:23,Robert CHEBOROR,Men,Marathon,09 SEP 1978,KEN,1,Amsterdam (NED),17 OCT 2004
291,2:06:23,Robert Kiprono CHERUIYOT,Men,Marathon,10 AUG 1988,KEN,2,Frankfurt (GER),25 OCT 2009
291,2:06:23,Aychew BANTIE,Men,Marathon,12 SEP 1995,ETH,2,Praha (CZE),05 MAY 2019
291,2:06:23,Yuhei URANO,Men,Marathon,01 NOV 1997,JPN,13,Tokyo (JPN),02 MAR 2025
295,2:06:24,Raji ASSEFA,Men,Marathon,18 FEB 1986,ETH,2,Paris (FRA),15 APR 2012
295,2:06:24,Regasa BEJIGA,Men,Marathon,1980,ETH,3,Sevilla (ESP),23 FEB 2020
295,2:06:24,Asbel RUTTO,Men,Marathon,12 FEB 2002,KEN,1,Roma (ITA),17 MAR 2024
298,2:06:25,Evans Kiprop CHERUIYOT,Men,Marathon,10 MAY 1982,KEN,1,"Chicago, IL (USA)",12 OCT 2008
298,2:06:25,Chele DECHASA,Men,Marathon,13 JUN 1984,ETH,3,Seoul (KOR),03 NOV 2019
298,2:06:25,Awet HABTE,Men,Marathon,29 SEP 1997,ERI,5,Sevilla (ESP),20 FEB 2022
