Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
184,2:05:46,Richard RINGER,Men,Marathon,27 FEB 1989,GER,14,Valencia (ESP),01 DEC 2024
186,2:05:47,Eric Kiprono KIPTANUI,Men,Marathon,19 APR 1990,KEN,1,Siena (ITA),11 APR 2021
186,2:05:47,Enock ONCHARI,Men,Marathon,16 JAN 1999,KEN,6,Sevilla (ESP),19 FEB 2023
188,2:05:48,Jafred Chirchir KIPCHUMBA,Men,Marathon,08 AUG 1983,KEN,1,Eindhoven (NED),09 OCT 2011
188,2:05:48,Sondre Nordstad MOEN,Men,Marathon,12 JAN 1991,NOR,1,Fukuoka (JPN),03 DEC 2017
188,2:05:48,Tariku NOVALES,Men,Marathon,08 MAR 1998,ESP,11,Valencia (ESP),03 DEC 2023
191,2:05:49,William KIPSANG,Men,Marathon,26 JUN 1977,KEN,1,Rotterdam (NED),13 APR 2008
191,2:05:49,Girmay Birhanu GEBRU,Men,Marathon,27 JAN 1987,ETH,3,Dubai (UAE),24 JAN 2014
191,2:05:49,Mark KORIR,Men,Marathon,06 AUG 1988,KEN,1,Paris (FRA),12 APR 2015
194,2:05:50,Evans RUTTO,Men,Marathon,08 APR 1978,KEN,1,"Chicago, IL (USA)",12 OCT 2003
194,2:05:50,Abera KUMA,Men,Marathon,31 AUG 1990,ETH,2,Rotterdam (NED),08 APR 2018
196,2:05:51,Gideon Kipkemoi KIPKETER,Men,Marathon,10 NOV 1992,KEN,2,Tokyo (JPN),26 FEB 2017
196,2:05:51,Ichitaka YAMASHITA,Men,Marathon,29 JUL 1997,JPN,7,Tokyo (JPN),05 MAR 2023
196,2:05:51,Derseh KINDIE,Men,Marathon,04 FEB 1999,ETH,12,Valencia (ESP),03 DEC 2023
199,2:05:52,Stephen CHEBOGUT,Men,Marathon,09 JAN 1985,KEN,1,Eindhoven (NED),11 OCT 2015
199,2:05:52,Adugna TAKELE,Men,Marathon,26 FEB 1989,ETH,4,Sevilla (ESP),20 FEB 2022
