Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
3518,2:12:59,Richard SAYRE,Men,Marathon,09 AUG 1953,USA,1,"Los Angeles, CA (USA)",09 MAR 1986
3518,2:12:59,Pavel KLIMEŠ,Men,Marathon,27 OCT 1958,TCH,1,Sevilla (ESP),06 MAR 1988
3518,2:12:59,Steffen DITTMANN,Men,Marathon,26 MAR 1967,GER,1,Frankfurt (GER),25 OCT 1992
3518,2:12:59,Karol DOŁĘGA,Men,Marathon,19 JUL 1963,POL,2,Frankfurt (GER),17 OCT 1993
3518,2:12:59,Vitor VASCO,Men,Marathon,13 JUN 1970,POR,6,Paris (FRA),06 APR 1997
3518,2:12:59,Luis FONSECA,Men,Marathon,03 JUN 1977,VEN,2,"Cleveland, OH (USA)",29 APR 2001
3518,2:12:59,Matteo PALUMBO,Men,Marathon,09 SEP 1973,ITA,6,Carpi (ITA),14 OCT 2001
3518,2:12:59,John KIPCHUMBA,Men,Marathon,09 DEC 1974,KEN,5,Eindhoven (NED),13 OCT 2002
3518,2:12:59,John RONO,Men,Marathon,1974,KEN,4,Frankfurt (GER),31 OCT 2004
3518,2:12:59,Juan Gualberto VARGAS SANCHEZ,Men,Marathon,12 JUL 1977,MEX,2,Torreón (MEX),01 MAR 2009
3518,2:12:59,Yu MITSUYA,Men,Marathon,18 DEC 1984,JPN,9,Beppu (JPN),07 FEB 2010
3518,2:12:59,Haile Kidane FILMON,Men,Marathon,,ERI,6,Verona (ITA),20 FEB 2011
3518,2:12:59,Stephen CHELIMO,Men,Marathon,09 AUG 1985,KEN,9,Köln (GER),13 OCT 2013
3518,2:12:59,Boaz KIPYEGO,Men,Marathon,07 NOV 1991,KEN,5,Zürich (SUI),19 APR 2015
3518,2:12:59,Mestan TURHAN,Men,Marathon,09 OCT 1995,TUR,51,Valencia (ESP),06 DEC 2020
3534,2:13:00,Aleksey LYAGUSHEV,Men,Marathon,06 SEP 1949,URS,7,Moskva (URS),24 MAY 1980
3534,2:13:00,Eirik BERGE,Men,Marathon,22 SEP 1948,NOR,9,London (GBR),21 APR 1985
3534,2:13:00,Akira ONO,Men,Marathon,02 JAN 1960,JPN,3,Beppu (JPN),02 FEB 1986
3534,2:13:00,Said BELAOUT,Men,Marathon,26 OCT 1962,ALG,5,Torino (ITA),12 MAY 1996
3534,2:13:00,John MONYATSO,Men,Marathon,05 OCT 1973,RSA,2,Cape Town (RSA),28 FEB 1999
3534,2:13:00,Hiroyuki SUZUKI,Men,Marathon,09 APR 1971,JPN,2,Sapporo (JPN),29 AUG 1999
3534,2:13:00,Antonio SOUSA,Men,Marathon,26 FEB 1970,POR,10,Hamburg (GER),21 APR 2002
3534,2:13:00,Jonathan WYATT,Men,Marathon,20 DEC 1972,NZL,7,Hamburg (GER),27 APR 2003
3534,2:13:00,Wilson LOYANAI,Men,Marathon,20 NOV 1988,KEN,1,Mombasa (KEN),15 MAY 2011
3534,2:13:00,Alemseged NIGUSE,Men,Marathon,,ETH,7,Ahmedabad (IND),25 DEC 2011
3534,2:13:00,Marius IONESCU,Men,Marathon,18 DEC 1984,ROU,2,Düsseldorf (GER),24 APR 2016
3534,2:13:00,Ihor HELETIY,Men,Marathon,17 OCT 1982,UKR,1,Belaya Tserkva (UKR),03 OCT 2021
3534,2:13:00,Mike SAYENKO,Men,Marathon,12 JUL 1984,USA,34,Valencia (ESP),05 DEC 2021
3534,2:13:00,Giuseppe GERRATANA,Men,Marathon,08 NOV 1992,ITA,1,Torino (ITA),06 NOV 2022
3534,2:13:00,Yusei SHIROKOSHI,Men,Marathon,01 OCT 1995,JPN,45,Osaka (JPN),25 FEB 2024
3534,2:13:00,Roy HOORNWEG,Men,Marathon,08 MAY 1989,NED,21,Rotterdam (NED),14 APR 2024
3534,2:13:00,Ahmed OUHDA,Men,Marathon,10 MAR 1997,ITA,7,Venezia (ITA),27 OCT 2024
3551,2:13:01,Géza FARKAS,Men,Marathon,17 JUN 1964,HUN,2,Szeged (HUN),17 MAR 1990
3551,2:13:01,Piotr POBŁOCKI,Men,Marathon,24 JUL 1965,POL,1,Enschede (NED),05 JUN 1994
3551,2:13:01,Charles OMWOYO,Men,Marathon,1962,KEN,3,Eindhoven (NED),12 OCT 1997
3551,2:13:01,Jacob MAZIBUKO,Men,Marathon,28 JUN 1969,RSA,5,Cape Town (RSA),04 MAR 2000
3551,2:13:01,Sammy TUM KIPKOECH,Men,Marathon,18 MAY 1978,KEN,1,Shanghai (CHN),25 NOV 2007
3551,2:13:01,James CHERUIYOT,Men,Marathon,,KEN,1,Napoli (ITA),20 APR 2008
3551,2:13:01,Abdelmajid EL HISSOUF,Men,Marathon,23 SEP 1992,MAR,5,Rabat (MAR),19 APR 2015
3551,2:13:01,Harbert OKUTI,Men,Marathon,25 OCT 1985,UGA,3,"Duluth, MN (USA)",22 JUN 2019
3551,2:13:01,Gebrie ERIKHUN,Men,Marathon,11 SEP 1997,ETH,6,Madrid (ESP),26 SEP 2021
3551,2:13:01,Kenta FUKUMURA,Men,Marathon,07 OCT 1994,JPN,45,Osaka (JPN),26 FEB 2023
3561,2:13:02,Fyodor RYZHOV,Men,Marathon,19 FEB 1960,RUS,1,Rouen (FRA),18 OCT 1992
3561,2:13:02,Barnabas QAMUNGA,Men,Marathon,08 JUL 1967,TAN,2,Hamburg (GER),24 APR 1994
3561,2:13:02,Terrance MAHON,Men,Marathon,05 OCT 1970,USA,14,"Chicago, IL (USA)",19 OCT 1997
3561,2:13:02,Oleg KNYAGIN,Men,Marathon,24 OCT 1973,RUS,3,Moskva (RUS),16 MAY 1999
3561,2:13:02,Matthew DRAVITSKI,Men,Marathon,27 MAY 1975,NZL,1,New Plymouth (NZL),04 MAR 2006
3561,2:13:02,Elias KIPCHIRCHIR,Men,Marathon,,KEN,6,Mombasa (KEN),14 MAY 2006
3561,2:13:02,Lemma ALEMAYEHU,Men,Marathon,1977,ETH,5,Sevilla (ESP),24 FEB 2008
3561,2:13:02,Rafał WÓJCIK,Men,Marathon,18 SEP 1972,POL,2,Debno (POL),13 APR 2008
3561,2:13:02,Faustin BAHA,Men,Marathon,30 MAY 1982,TAN,1,Dresden (GER),19 OCT 2008
3561,2:13:02,Faustin MUSSA,Men,Marathon,02 APR 1981,TAN,3,Kraków (POL),22 APR 2012
3561,2:13:02,Reuben LIMAA,Men,Marathon,1987,KEN,9,Barcelona (ESP),11 MAR 2018
3561,2:13:02,Shinobu KUBOTA,Men,Marathon,12 DEC 1991,JPN,13,Fukuoka (JPN),02 DEC 2018
3561,2:13:02,Manabu YAMADA,Men,Marathon,06 APR 1992,JPN,41,Tokyo (JPN),06 MAR 2022
3561,2:13:02,Dan NASH,Men,Marathon,23 MAR 1994,GBR,56,Valencia (ESP),01 DEC 2024
3575,2:13:03,Mike LAYMAN,Men,Marathon,30 MAY 1954,USA,8,Fukuoka (JPN),05 DEC 1982
3575,2:13:03,Sergey SOKOV,Men,Marathon,22 MAR 1967,BLR,1,Hannover (GER),12 APR 1992
3575,2:13:03,Simon QAMUNGA,Men,Marathon,20 NOV 1967,TAN,3,Eindhoven (NED),10 OCT 1993
3575,2:13:03,Ronnie HOLASSIE,Men,Marathon,29 JUL 1971,TTO,3,"Cleveland, OH (USA)",29 APR 2001
3575,2:13:03,Pius MARITIM,Men,Marathon,1974,KEN,1,Ferrara (ITA),21 MAR 2004
3575,2:13:03,Luka KIPTOO,Men,Marathon,1974,KEN,11,Eindhoven (NED),12 OCT 2008
3575,2:13:03,Hussain RUTO,Men,Marathon,,KEN,9,Ahmedabad (IND),25 DEC 2011
3575,2:13:03,Redouan NOUINI,Men,Marathon,10 DEC 1988,MAR,2,Sofia (BUL),11 OCT 2020
3575,2:13:03,Benjamin DE HAAN,Men,Marathon,27 FEB 1993,NED,24,Amsterdam (NED),17 OCT 2021
3575,2:13:03,Naoki NAKAMURA,Men,Marathon,06 MAY 1995,JPN,29,Osaka (JPN),27 FEB 2022
3575,2:13:03,Edwin CHERUIYOT,Men,Marathon,01 JUL 1988,KEN,9,Madrid (ESP),23 APR 2023
3575,2:13:03,Connor WINTER,Men,Marathon,18 FEB 1993,USA,12,"Orlando, FL (USA)",03 FEB 2024
3575,2:13:03,Erik HILLE,Men,Marathon,29 SEP 1988,GER,38,Berlin (GER),29 SEP 2024
3575,2:13:03,Jale SERTSE,Men,Marathon,,ETH,4,Guangzhou (CHN),22 DEC 2024
3589,2:13:04,Noureh BILLEH,Men,Marathon,1962,ETH,9,Reims (FRA),10 OCT 1996
3589,2:13:04,Yuichi TAJIRI,Men,Marathon,23 MAY 1971,JPN,4,Oita (JPN),01 FEB 1998
3589,2:13:04,Yasuhiro KARASU,Men,Marathon,19 DEC 1975,JPN,3,Nobeoka (JPN),28 FEB 1999
3589,2:13:04,Firmin KIPLAGAT,Men,Marathon,1980,KEN,2,Nairobi (KEN),29 OCT 2006
3589,2:13:04,Vincent KIPCHIRCHIR,Men,Marathon,07 NOV 1984,KEN,1,Bonn (GER),20 APR 2008
3589,2:13:04,Jonathan Kipkosgei CHERUIYOT,Men,Marathon,1980,KEN,10,Reims (FRA),19 OCT 2008
3589,2:13:04,Takaki KOTA,Men,Marathon,27 MAR 1984,JPN,8,Tokyo (JPN),28 FEB 2010
3589,2:13:04,Ketema NIGUSSE TOLA,Men,Marathon,29 JAN 1981,ETH,1,Pyongyang (PRK),14 APR 2013
3589,2:13:04,Declerk OMARI,Men,Marathon,1980,KEN,1,Kisumu (KEN),14 DEC 2014
3589,2:13:04,Mumin GALA,Men,Marathon,06 APR 1986,DJI,12,"Estádio Olímpico, Rio de Janeiro (BRA)",21 AUG 2016
3589,2:13:04,Enoch NADLER,Men,Marathon,07 JUL 1985,USA,9,Toronto (CAN),20 OCT 2019
3589,2:13:04,Haron LAGAT,Men,Marathon,15 AUG 1983,USA,13,"Atlanta, GA (USA)",29 FEB 2020
