Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
983,2:08:45,Benjamin KIPLIMO MUTAI,Men,Marathon,1982,KEN,3,Daegu (KOR),05 APR 2015
983,2:08:45,Chihiro MIYAWAKI,Men,Marathon,28 AUG 1991,JPN,8,Tokyo (JPN),25 FEB 2018
983,2:08:45,Luke Kibet CHERUIYOT,Men,Marathon,01 FEB 1995,KEN,4,Chuncheon (KOR),27 OCT 2019
983,2:08:45,Takuya FUJIKAWA,Men,Marathon,17 DEC 1992,JPN,22,Tokyo (JPN),01 MAR 2020
983,2:08:45,Yuji IWATA,Men,Marathon,09 JUL 1987,JPN,23,Tokyo (JPN),01 MAR 2020
992,2:08:46,Peter NDIRANGU,Men,Marathon,24 MAY 1971,KEN,3,"Chicago, IL (USA)",19 OCT 1997
992,2:08:46,Andrés ESPINOZA,Men,Marathon,04 FEB 1963,MEX,4,Berlin (GER),28 SEP 2003
992,2:08:46,Dejene BIRHANU,Men,Marathon,12 DEC 1980,ETH,4,Rotterdam (NED),09 APR 2006
992,2:08:46,Solomon MOLLA,Men,Marathon,20 JAN 1987,ETH,1,Seoul (KOR),02 NOV 2008
992,2:08:46,Shumye ALEMAYEHU,Men,Marathon,06 APR 1988,ETH,5,Frankfurt (GER),25 OCT 2009
992,2:08:46,Dereje TADESSE,Men,Marathon,24 JAN 1987,ETH,4,See Genezareth (ISR),10 JAN 2013
992,2:08:46,Richard KIPROP,Men,Marathon,03 APR 1989,KEN,8,Paris (FRA),09 APR 2017
992,2:08:46,Zersenay TADESE,Men,Marathon,01 JAN 1982,ERI,5,Berlin (GER),16 SEP 2018
992,2:08:46,Geofrey KUSURO,Men,Marathon,12 FEB 1989,UGA,1,Kobe (JPN),17 NOV 2019
