Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
4947,2:14:28,Sid VAUGHN,Men,Marathon,26 JUL 1994,USA,25,"Chandler, AZ (USA)",20 DEC 2020
4963,2:14:29,Ambrose BURFOOT,Men,Marathon,19 AUG 1946,USA,6,Fukuoka (JPN),08 DEC 1968
4963,2:14:29,Hisaji SUGAYA,Men,Marathon,23 DEC 1952,JPN,1,Hofu (JPN),26 DEC 1982
4963,2:14:29,Aleksandr PERSHIN,Men,Marathon,04 SEP 1968,RUS,2,Kaliningrad (RUS),24 APR 1994
4963,2:14:29,Butiki JANTJIES,Men,Marathon,23 JUN 1970,RSA,6,Cape Town (RSA),28 FEB 1999
4963,2:14:29,Jun-ichi YASUNAGA,Men,Marathon,25 APR 1973,JPN,8,Otsu (JPN),07 MAR 1999
4963,2:14:29,Ryan SHAY,Men,Marathon,04 MAY 1979,USA,1,"Birmingham, AL (USA)",08 FEB 2003
4963,2:14:29,Koichi SAKAI,Men,Marathon,11 MAR 1986,JPN,14,Beijing (CHN),18 OCT 2009
4963,2:14:29,Najim EL QADY,Men,Marathon,31 DEC 1980,MAR,8,Seoul (KOR),01 NOV 2009
4963,2:14:29,Uladzislau PRAMAU,Men,Marathon,03 AUG 1984,BLR,9,Warszawa (POL),14 APR 2019
4963,2:14:29,Dongjie DUAN,Men,Marathon,23 MAY 1993,CHN,11,Xuzhou (CHN),11 APR 2021
4963,2:14:29,Atsushi YAMATO,Men,Marathon,13 MAR 1997,JPN,13,Nobeoka (JPN),11 FEB 2024
4963,2:14:29,Regan MAGWAI,Men,Marathon,12 DEC 1991,RSA,11,Durban (RSA),28 APR 2024
4975,2:14:30,Gianni DEMADONNA,Men,Marathon,14 JUN 1954,ITA,17,"Chicago, IL (USA)",20 OCT 1985
4975,2:14:30,Ken-ichi TSURUSAKI,Men,Marathon,05 JUL 1966,JPN,3,Hofu (JPN),15 DEC 1991
4975,2:14:30,Jean Marie GEHIN,Men,Marathon,04 AUG 1961,FRA,1,Caen (FRA),12 JUN 1994
4975,2:14:30,Romas SAUSAITIS,Men,Marathon,18 SEP 1955,LTU,7,Hamburg (GER),30 APR 1995
4975,2:14:30,Woliye JARA,Men,Marathon,1973,ETH,6,Roma (ITA),16 MAR 1997
4975,2:14:30,Tafere ROBEL,Men,Marathon,,ETH,2,Torreón (MEX),06 MAR 2005
4975,2:14:30,Joseph KIPKEMEI TALAM,Men,Marathon,1982,KEN,8,Wien (AUT),07 MAY 2006
4975,2:14:30,Li GUM SONG,Men,Marathon,23 MAY 1980,PRK,5,Pyongyang (PRK),08 APR 2007
4975,2:14:30,Yevgeniy RYBAKOV,Men,Marathon,27 FEB 1985,RUS,13,Wien (AUT),17 APR 2011
4975,2:14:30,Abderrahim EL ASRI,Men,Marathon,10 JUL 1982,MAR,5,Istanbul (TUR),16 OCT 2011
4975,2:14:30,Yuki IWAI,Men,Marathon,30 DEC 1982,JPN,19,Tokyo (JPN),26 FEB 2012
4975,2:14:30,Christopher LANDRY,Men,Marathon,29 APR 1986,USA,13,"Chicago, IL (USA)",12 OCT 2014
4975,2:14:30,Seth TOTTEN,Men,Marathon,27 NOV 1991,USA,5,Dublin (IRL),28 OCT 2018
4975,2:14:30,Alvaro ABREU MARTIN,Men,Marathon,21 JUL 1990,DOM,8,"Houston, TX (USA)",15 JAN 2023
4975,2:14:30,Geoffrey BIRGEN,Men,Marathon,,KEN,2,Singapore (SGP),03 DEC 2023
4990,2:14:31,Lucien ROSA,Men,Marathon,11 FEB 1944,SRI,11,Fukuoka (JPN),07 DEC 1975
4990,2:14:31,Vladimir ALYOSHIN,Men,Marathon,19 APR 1953,URS,5,Uzhgorod (URS),11 OCT 1981
4990,2:14:31,Juan Antonio GARCÍA,Men,Marathon,21 JAN 1958,ESP,2,Calvia (ESP),11 DEC 1988
4990,2:14:31,Werner GRÖMMISCH,Men,Marathon,28 MAY 1956,FRG,22,London (GBR),22 APR 1990
4990,2:14:31,Juan Antonio CRESPO,Men,Marathon,21 OCT 1966,ESP,10,Rotterdam (NED),28 APR 1996
4990,2:14:31,José SANTOS,Men,Marathon,27 OCT 1970,POR,13,Hamburg (GER),21 APR 2002
4990,2:14:31,Peter RILEY,Men,Marathon,06 JUL 1979,GBR,1,London (GBR),23 APR 2006
4990,2:14:31,Sergiy ZACHEPA,Men,Marathon,10 JUN 1974,UKR,2,Mainz (GER),06 MAY 2007
4990,2:14:31,Adugna TOLA,Men,Marathon,1978,ETH,2,Pyongyang (PRK),06 APR 2008
4990,2:14:31,Yoshiyuki SUETSUGU,Men,Marathon,18 JUN 1984,JPN,5,Nagano (JPN),20 APR 2008
4990,2:14:31,Onesmus NYERERE,Men,Marathon,10 NOV 1983,KEN,9,Düsseldorf (GER),04 MAY 2008
