Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1122,2:28:44,Nina SAVINA,Women,Marathon,21 JUL 1993,BLR,4,Saitama (JPN),08 DEC 2019
1122,2:28:44,Samrawit MENGSTEAB,Women,Marathon,15 APR 1990,SWE,9,Hamburg (GER),27 APR 2025
1126,2:28:45,Päivi TIKKANEN,Women,Marathon,19 JAN 1960,FIN,1,Berlin (GER),01 OCT 1989
1126,2:28:45,Nadja WIJENBERG,Women,Marathon,02 APR 1964,RUS,1,Eindhoven (NED),10 OCT 1999
1128,2:28:46,Kekabo Chaltu SHUNA,Women,Marathon,20 SEP 1998,ETH,4,Daegu (KOR),02 APR 2023
1129,2:28:47,Lyubov KLOCHKO,Women,Marathon,26 SEP 1959,URS,1,Belaya Tserkov (URS),09 SEP 1989
1129,2:28:47,Mina OGAWA,Women,Marathon,09 JAN 1975,JPN,4,Osaka (JPN),25 JAN 1998
1129,2:28:47,Caroline KWAMBAI,Women,Marathon,09 SEP 1975,KEN,2,Amsterdam (NED),19 OCT 2003
1129,2:28:47,Yingying ZHU,Women,Marathon,18 AUG 1988,CHN,4,Beijing (CHN),21 OCT 2007
1129,2:28:47,Ni SHEN,Women,Marathon,29 NOV 1998,CHN,6,Beijing (CHN),03 NOV 2024
1134,2:28:48,Yukari KOMATSU,Women,Marathon,13 FEB 1974,JPN,5,Nagoya (JPN),08 MAR 1998
1134,2:28:48,Corinne RAUX,Women,Marathon,16 AUG 1976,FRA,5,Paris (FRA),10 APR 2005
1134,2:28:48,Yong Sun SIN,Women,Marathon,20 MAY 1990,PRK,2,Pyongyang (PRK),10 APR 2016
1134,2:28:48,Diana LOBACEVSKĖ,Women,Marathon,07 AUG 1980,LTU,12,London (GBR),23 APR 2017
1134,2:28:48,Susan JEPTOOO,Women,Marathon,07 MAR 1987,FRA,5,Marrakech (MAR),26 JAN 2020
1134,2:28:48,Anais QUEMENER,Women,Marathon,01 APR 1991,FRA,26,Sevilla (ESP),18 FEB 2024
1134,2:28:48,Alice WRIGHT,Women,Marathon,03 NOV 1994,GBR,21,Valencia (ESP),01 DEC 2024
1141,2:28:49,Tuija TOIVONEN,Women,Marathon,01 MAR 1958,FIN,3,Berlin (GER),29 SEP 1991
1141,2:28:49,Hisae YOSHIMATSU,Women,Marathon,13 MAY 1979,JPN,2,Sapporo (JPN),25 AUG 2002
1141,2:28:49,Ana DIAS,Women,Marathon,15 JAN 1974,POR,4,Berlin (GER),28 SEP 2003
1141,2:28:49,Noriko HIGUCHI,Women,Marathon,23 MAY 1985,JPN,1,Tokyo (JPN),27 FEB 2011
1141,2:28:49,Susanne HAHN,Women,Marathon,23 APR 1978,GER,11,Frankfurt (GER),30 OCT 2011
1141,2:28:49,Kyungsun CHOI,Women,Marathon,16 MAR 1992,KOR,5,Daegu (KOR),02 APR 2023
1147,2:28:50,Judit FÖLDINGNÉ NAGY,Women,Marathon,09 DEC 1965,HUN,5,Berlin (GER),29 SEP 1996
1147,2:28:50,Ayumi NAKAYAMA,Women,Marathon,10 SEP 1985,JPN,11,Osaka (JPN),27 JAN 2008
1147,2:28:50,Alemenesh HERPHA,Women,Marathon,,ETH,14,Dubai (UAE),12 JAN 2025
1147,2:28:50,Anna MATSUDA,Women,Marathon,18 APR 1994,JPN,5,Osaka (JPN),24 FEB 2025
1151,2:28:51,Ágnes SIPKA,Women,Marathon,14 AUG 1954,HUN,1,Budapest (HUN),26 OCT 1986
1151,2:28:51,Mineko YAMANOUCHI,Women,Marathon,10 DEC 1972,JPN,7,Tokyo (JPN),19 NOV 2000
1151,2:28:51,Kate SMYTH,Women,Marathon,22 SEP 1972,AUS,2,Nagano (JPN),20 APR 2008
1151,2:28:51,Shiho KANESHIGE,Women,Marathon,07 JUN 1989,JPN,16,Osaka (JPN),26 JAN 2020
1151,2:28:51,Roselida JEPKETER,Women,Marathon,05 NOV 2000,BRN,10,Hamburg (GER),27 APR 2025
1156,2:28:52,Adriana NELSON,Women,Marathon,31 JAN 1980,ROU,10,London (GBR),13 APR 2008
1156,2:28:52,Ai UTSUNOMIYA,Women,Marathon,19 SEP 1995,JPN,8,Nagoya (JPN),12 MAR 2017
1156,2:28:52,Lemelem BERHA YACHEM,Women,Marathon,1992,ETH,1,Castellón (ESP),24 FEB 2019
1156,2:28:52,Marina KOVALYOVA,Women,Marathon,19 AUG 1984,RUS,2,Sochi (RUS),03 APR 2021
1156,2:28:52,Molly BOOKMYER,Women,Marathon,,USA,1,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024
1161,2:28:53,Yelena TSUKHLO,Women,Marathon,13 MAY 1954,URS,2,Mogilyov (URS),07 JUN 1987
1161,2:28:53,Anne-Mari HYRYLÄINEN,Women,Marathon,15 AUG 1978,FIN,13,Dubai (UAE),26 JAN 2018
1163,2:28:54,Sonia MACCIONI,Women,Marathon,05 MAR 1966,ITA,1,Venezia (ITA),24 OCT 1999
1163,2:28:54,Dulce María RODRÍGUEZ,Women,Marathon,14 AUG 1972,MEX,10,"Chicago, IL (USA)",22 OCT 2006
1163,2:28:54,Faith Cheruto CHEMAOI,Women,Marathon,09 NOV 1979,KEN,2,Valencia (ESP),17 NOV 2013
1163,2:28:54,Paula GONZÁLEZ,Women,Marathon,02 MAY 1985,ESP,1,Sevilla (ESP),19 FEB 2017
1167,2:28:55,Elizabeth CHEMWENO,Women,Marathon,13 JUL 1978,KEN,5,Hamburg (GER),23 APR 2006
1167,2:28:55,Yukari SAHAKU,Women,Marathon,05 NOV 1988,JPN,2,Tokyo (JPN),22 MAR 2009
1167,2:28:55,Daniela TORRES,Women,Marathon,23 JUL 1994,MEX,14,Siena (ITA),11 APR 2021
1170,2:28:56,Xiuting WANG,Women,Marathon,16 FEB 1965,CHN,5,Osaka (JPN),26 JAN 1992
1170,2:28:56,Naomi YOSHIDA,Women,Marathon,14 APR 1969,JPN,4,Tokyo (JPN),19 NOV 1995
1172,2:28:57,Eri AMO,Women,Marathon,26 JUL 1977,JPN,4,Nagoya (JPN),09 MAR 2003
1172,2:28:57,Irene JEROTICH,Women,Marathon,08 SEP 1974,KEN,1,Nairobi (KEN),25 OCT 2009
1172,2:28:57,Mary DAVIES,Women,Marathon,27 AUG 1982,NZL,1,Toronto (CAN),14 OCT 2012
1175,2:28:58,Nataliya LEHONKOVA,Women,Marathon,27 DEC 1982,UKR,1,Dublin (IRL),29 OCT 2017
1175,2:28:58,Marcela Cristina GOMEZ,Women,Marathon,19 FEB 1984,ARG,10,Sevilla (ESP),23 FEB 2020
1175,2:28:58,Betty CHEPKORIR,Women,Marathon,,KEN,3,Madrid (ESP),27 APR 2025
1178,2:28:59,Maria Luisa MUNOZ,Women,Marathon,06 MAY 1959,ESP,1,Sevilla (ESP),25 FEB 1996
1178,2:28:59,Nives CURTI,Women,Marathon,01 SEP 1969,ITA,5,"Chicago, IL (USA)",07 OCT 2001
1178,2:28:59,Alina PROKOPEVA,Women,Marathon,16 AUG 1985,RUS,2,Volgograd (RUS),01 MAY 2016
1178,2:28:59,Hanna LINDHOLM,Women,Marathon,28 NOV 1979,SWE,11,Sevilla (ESP),23 FEB 2020
1178,2:28:59,Akino ASAHINA,Women,Marathon,03 APR 1999,JPN,12,Nagoya (JPN),10 MAR 2024
1178,2:28:59,Ye-jin LIM,Women,Marathon,14 DEC 1995,KOR,9,Seoul (KOR),17 MAR 2024
1184,2:29:00,Tetyana POZDNYAKOVA,Women,Marathon,04 MAR 1956,UKR,2,"Providence, RI (USA)",13 OCT 2002
1184,2:29:00,Radiya Adilo ROBA,Women,Marathon,22 SEP 1989,ETH,7,Chongqing (CHN),18 MAR 2012
1184,2:29:00,Martha AKENO,Women,Marathon,15 DEC 1993,KEN,1,"Miami, FL (USA)",06 FEB 2022
1184,2:29:00,Jane BAREIKIS,Women,Marathon,22 JUL 1994,USA,21,Berlin (GER),24 SEP 2023
1184,2:29:00,Dina ALEKSANDROVA,Women,Marathon,09 AUG 1992,RUS,1,Zürich (SUI),21 APR 2024
1189,2:29:01,Deeja YOUNGQUIST,Women,Marathon,30 MAR 1977,USA,10,"Chicago, IL (USA)",12 OCT 2003
1189,2:29:01,Sonia O'SULLIVAN,Women,Marathon,28 NOV 1969,IRL,8,London (GBR),17 APR 2005
1189,2:29:01,Amber ZIMMERMAN,Women,Marathon,15 SEP 1992,USA,5,"Houston, TX (USA)",19 JAN 2025
1192,2:29:02,Mayumi FUJITA,Women,Marathon,26 MAY 1983,JPN,7,Yokohama (JPN),18 NOV 2012
1193,2:29:03,Shengzhi ZHAO,Women,Marathon,19 NOV 1975,CHN,10,Beijing (CHN),14 OCT 2001
1193,2:29:03,Anastasia Njambi NDEREBA,Women,Marathon,27 SEP 1974,KEN,1,Venezia (ITA),27 OCT 2002
1193,2:29:03,Dayna PIDHORESKY,Women,Marathon,18 NOV 1986,CAN,10,Toronto (CAN),20 OCT 2019
1193,2:29:03,Veronicah Nyaruai WANJIRU,Women,Marathon,29 OCT 1989,KEN,4,Osaka (JPN),01 DEC 2019
1197,2:29:04,Maria LELUT-REBELO,Women,Marathon,29 JAN 1956,FRA,5,London (GBR),21 APR 1991
1197,2:29:04,Anikó KÁLOVICS,Women,Marathon,13 MAY 1977,HUN,3,Roma (ITA),16 MAR 2008
1197,2:29:04,Sule UTURA,Women,Marathon,08 FEB 1990,ETH,1,Venezia (ITA),22 OCT 2017
1197,2:29:04,Rebecca KORIR,Women,Marathon,12 AUG 1992,KEN,1,Warszawa (POL),29 SEP 2019
