Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2558,2:34:46,Lorraine HOCHELLA-MASOUKA,Women,Marathon,08 OCT 1963,USA,1,"Duluth, MN (USA)",19 JUN 1993
2558,2:34:46,Hye-young KIM,Women,Marathon,17 NOV 1973,KOR,2,Chuncheon (KOR),26 OCT 1997
2558,2:34:46,Xiaohuan LIU,Women,Marathon,,CHN,7,Beijing (CHN),17 OCT 2004
2558,2:34:46,Ann ALYANAK,Women,Marathon,16 SEP 1978,USA,7,"Boston, MA (USA)",20 APR 2008
2558,2:34:46,Tirualem BEKELE WORKE,Women,Marathon,1982,ETH,4,Reims (FRA),17 OCT 2010
2558,2:34:46,Rachel HYLAND,Women,Marathon,13 JAN 1987,USA,15,"Houston, TX (USA)",16 JAN 2022
2558,2:34:46,Tomomi SAWAHATA,Women,Marathon,03 FEB 1993,JPN,27,Nagoya (JPN),13 MAR 2022
2558,2:34:46,Hong PAN,Women,Marathon,19 APR 1995,CHN,21,Wuxi (CHN),23 MAR 2025
2566,2:34:47,Sarah CUMMINGS,Women,Marathon,03 JAN 1989,USA,10,"Chicago, IL (USA)",12 OCT 2014
2566,2:34:47,Roman MENGISTU,Women,Marathon,1995,ETH,1,Yichang (CHN),30 APR 2023
2566,2:34:47,Ayalinesh BELETE,Women,Marathon,,ETH,5,Zheng-Kai (CHN),31 MAR 2024
2569,2:34:48,Xu SI,Women,Marathon,06 MAR 1987,CHN,5,Shanghai (CHN),26 NOV 2006
2569,2:34:48,Momoko YAO,Women,Marathon,23 SEP 2000,JPN,16,Osaka (JPN),29 JAN 2023
2571,2:34:49,Monica JOYCE,Women,Marathon,16 JUL 1958,IRL,3,"Sacramento, CA (USA)",02 DEC 1984
2571,2:34:49,Birgit BRINGSLID,Women,Marathon,06 DEC 1945,SWE,8,Berlin (GER),29 SEP 1991
2571,2:34:49,Nao OTANI,Women,Marathon,11 OCT 1971,JPN,9,Nagoya (JPN),12 MAR 1995
2571,2:34:49,Fridah DOMONGOLE,Women,Marathon,15 JAN 1984,KEN,2,Padova (ITA),22 APR 2012
2575,2:34:50,Debbie MUELLER,Women,Marathon,14 JUN 1959,USA,1,St. Paul (USA),30 SEP 1984
2575,2:34:50,Yukie TAMURA,Women,Marathon,25 FEB 1970,JPN,12,Osaka (JPN),30 JAN 1994
2575,2:34:50,Natalya KRAVETS-KULESH,Women,Marathon,25 MAY 1978,BLR,1,Košice (SVK),07 OCT 2007
2575,2:34:50,Michelle LILIENTHAL,Women,Marathon,15 APR 1982,USA,4,St. Paul (USA),06 OCT 2013
2579,2:34:51,Hiroi KAZAMA,Women,Marathon,23 AUG 1971,JPN,2,Ageo (JPN),01 FEB 1998
2579,2:34:51,Nancy ARUSEI,Women,Marathon,1986,KEN,3,Athina (GRE),12 NOV 2017
2579,2:34:51,Mai NAGAOKA,Women,Marathon,10 MAY 1993,JPN,21,Nagoya (JPN),08 MAR 2020
2579,2:34:51,Anne-Marie COMEAU,Women,Marathon,01 JUN 1996,CAN,11,Toronto (CAN),15 OCT 2023
2579,2:34:51,Son Yong KIM,Women,Marathon,,PRK,10,Pyongyang (PRK),06 APR 2025
2584,2:34:52,Linda ZEMAN,Women,Marathon,14 NOV 1960,USA,1,"Houston, TX (USA)",17 JAN 1988
2584,2:34:52,Krishna STANTON,Women,Marathon,18 MAY 1966,AUS,2,Manchester (GBR),28 JUL 2002
2584,2:34:52,Olga KRAVTSOVA,Women,Marathon,25 JUL 1981,BLR,12,Osaka (JPN),31 JAN 2010
2584,2:34:52,Mercy Jelimo TOO,Women,Marathon,1982,KEN,3,Sevilla (ESP),22 FEB 2015
2584,2:34:52,Fadime ÇELIK,Women,Marathon,25 OCT 1986,TUR,2,Trabzon (TUR),21 FEB 2021
2584,2:34:52,Tirza VAN DER WOLF,Women,Marathon,26 MAY 1994,NED,5,Rotterdam (NED),24 OCT 2021
2590,2:34:53,Nina KOLYASEVA,Women,Marathon,04 JUL 1975,RUS,1,Warszawa (POL),18 SEP 2005
2590,2:34:53,Bahar DOĞAN,Women,Marathon,02 SEP 1974,TUR,4,Düsseldorf (GER),08 MAY 2011
2590,2:34:53,Marci KLIMEK,Women,Marathon,28 SEP 1987,USA,10,"Chicago, IL (USA)",07 OCT 2018
2590,2:34:53,Lihua NIU,Women,Marathon,14 OCT 1999,CHN,21,Wuxi (CHN),23 MAR 2025
2594,2:34:54,Jill GAITENBY,Women,Marathon,21 JAN 1967,USA,33,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
2594,2:34:54,Adero NYAKISI,Women,Marathon,02 JUL 1986,UGA,5,Amsterdam (NED),18 OCT 2015
2594,2:34:54,Merine GEZAHEGN,Women,Marathon,1995,ETH,2,Toulouse (FRA),20 OCT 2019
2594,2:34:54,Yenenesh BELAYNEH,Women,Marathon,26 NOV 2003,ETH,4,Guangzhou (CHN),22 DEC 2024
2594,2:34:54,Marte MÆHLUM-JOHANSEN,Women,Marathon,05 JUL 1997,NOR,12,Hamburg (GER),27 APR 2025
2599,2:34:55,Cristina COSTEA,Women,Marathon,10 OCT 1966,ROU,7,Athina (GRE),09 APR 1995
2599,2:34:55,Lucia RENDON,Women,Marathon,25 JUN 1969,MEX,2,"Los Angeles, CA (USA)",03 MAR 1996
