Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
546,2:25:37,Nigsti HAFTU,Women,Marathon,08 JUL 1999,ETH,3,Košice (SVK),06 OCT 2024
549,2:25:38,Mizuho NASUKAWA,Women,Marathon,22 NOV 1979,JPN,1,Tokyo (JPN),22 MAR 2009
549,2:25:38,Genet GETANEH,Women,Marathon,06 JAN 1986,ETH,3,Amsterdam (NED),21 OCT 2012
549,2:25:38,Laura THWEATT,Women,Marathon,17 DEC 1988,USA,6,London (GBR),23 APR 2017
552,2:25:40,Yoshiko FUJINAGA,Women,Marathon,15 AUG 1981,JPN,11,London (GBR),17 APR 2011
553,2:25:41,Doyeon KIM,Women,Marathon,02 SEP 1993,KOR,5,Seoul (KOR),18 MAR 2018
554,2:25:43,Meseret LEGESE,Women,Marathon,26 AUG 1987,ETH,1,Wuhan (CHN),10 APR 2016
554,2:25:43,Sarah SELLERS,Women,Marathon,10 JUL 1991,USA,2,"Duluth, MN (USA)",18 JUN 2022
554,2:25:43,Aberash DEMISSE,Women,Marathon,11 SEP 1997,ETH,10,Frankfurt (GER),27 OCT 2024
557,2:25:44,Tetyana HLADYR,Women,Marathon,17 APR 1975,UKR,1,Roma (ITA),26 MAR 2006
557,2:25:44,Lisa Christina NEMEC,Women,Marathon,18 MAY 1984,CRO,1,Zürich (SUI),07 APR 2013
557,2:25:44,Misato HORIE,Women,Marathon,10 MAR 1987,JPN,2,Osaka (JPN),29 JAN 2017
557,2:25:44,Ayantu Abera DEMISSE,Women,Marathon,12 SEP 1995,ETH,1,Daegu (KOR),02 APR 2023
557,2:25:44,Kaede KAWAMURA,Women,Marathon,23 NOV 1997,JPN,5,Osaka (JPN),25 FEB 2024
562,2:25:45,Misikir DEMISSE,Women,Marathon,23 JUL 1986,ETH,2,Ottawa (CAN),26 MAY 2013
562,2:25:45,Matea PARLOV KOŠTRO,Women,Marathon,02 JUN 1992,CRO,1,Hannover (GER),26 MAR 2023
562,2:25:45,Fantu ZEWUDE,Women,Marathon,26 SEP 1996,ETH,1,Taiyuan (CHN),21 MAY 2023
562,2:25:45,Yuyu XIA,Women,Marathon,01 MAR 1998,CHN,5,Nagoya (JPN),10 MAR 2024
566,2:25:46,Liyan MA,Women,Marathon,06 SEP 1968,CHN,6,Tianjin (CHN),04 APR 1993
566,2:25:46,Jessica MCCLAIN,Women,Marathon,15 FEB 1992,USA,4,"Orlando, FL (USA)",03 FEB 2024
566,2:25:46,Georgina SCHWIENING,Women,Marathon,15 DEC 1994,GBR,11,Frankfurt (GER),27 OCT 2024
569,2:25:47,Philippa BOWDEN,Women,Marathon,29 MAR 1995,GBR,15,Berlin (GER),29 SEP 2024
569,2:25:47,Lauren HAGANS,Women,Marathon,27 JUN 1986,USA,13,"Chicago, IL (USA)",13 OCT 2024
571,2:25:48,Li JIN,Women,Marathon,29 MAY 1983,CHN,6,Beijing (CHN),14 OCT 2001
571,2:25:48,Rose CHERUIYOT,Women,Marathon,21 JUL 1976,KEN,4,Dubai (UAE),18 JAN 2008
571,2:25:48,Fabienne KÖNIGSTEIN,Women,Marathon,25 NOV 1992,GER,8,Hamburg (GER),23 APR 2023
571,2:25:48,Jon Su GYONG,Women,Marathon,15 JAN 2004,PRK,1,Pyongyang (PRK),06 APR 2025
575,2:25:49,Etalemahu KIDANE,Women,Marathon,14 FEB 1983,ETH,2,Hamburg (GER),29 APR 2012
576,2:25:50,Asnaketch MENGISTU,Women,Marathon,09 MAY 1986,ETH,1,Milano (ITA),11 APR 2010
576,2:25:50,Fadouwa LEDHEM,Women,Marathon,28 SEP 1987,FRA,28,Valencia (ESP),03 DEC 2023
578,2:25:51,Yurika NAKAMURA,Women,Marathon,01 APR 1986,JPN,1,Nagoya (JPN),09 MAR 2008
578,2:25:51,Haimanot ALEMAYEHU,Women,Marathon,17 JUN 1990,ETH,2,Sevilla (ESP),25 FEB 2018
578,2:25:51,Misaki NISHIDA,Women,Marathon,07 AUG 1991,JPN,5,Osaka (JPN),26 FEB 2023
581,2:25:52,Miyoko TAKAHASHI-ASAHINA,Women,Marathon,24 SEP 1969,JPN,1,Rotterdam (NED),17 APR 1994
581,2:25:52,Nicole CARROLL,Women,Marathon,14 JAN 1972,AUS,4,London (GBR),18 APR 1999
581,2:25:52,Sylvia Jebiwot KIBET,Women,Marathon,28 MAR 1984,KEN,1,Rabat (MAR),21 APR 2019
581,2:25:52,Aleksandra LISOWSKA,Women,Marathon,12 DEC 1990,POL,29,Valencia (ESP),03 DEC 2023
581,2:25:52,Nóra SZABÓ,Women,Marathon,01 MAR 1988,HUN,15,Valencia (ESP),01 DEC 2024
586,2:25:53,Hellen Jemaiyo KIMUTAI,Women,Marathon,28 DEC 1977,KEN,1,Hamburg (GER),27 APR 2003
586,2:25:53,Xueqin WANG,Women,Marathon,01 JAN 1991,CHN,4,Chongqing (CHN),18 MAR 2012
586,2:25:53,Emebet ETAA BEDADA,Women,Marathon,11 JAN 1990,ETH,2,Seoul (KOR),17 MAR 2013
589,2:25:54,Hikari OHNISHI,Women,Marathon,26 APR 2000,JPN,19,Berlin (GER),25 SEP 2022
589,2:25:54,Sechale DALASA,Women,Marathon,20 SEP 1991,ETH,1,Istanbul (TUR),06 NOV 2022
589,2:25:54,Judith JERUBET,Women,Marathon,31 AUG 1988,KEN,7,Paris (FRA),02 APR 2023
589,2:25:54,Clementine MUKANDANGA,Women,Marathon,08 DEC 1985,RWA,1,Firenze (ITA),26 NOV 2023
589,2:25:54,Margarita HERNANDEZ FLORES,Women,Marathon,03 DEC 1985,MEX,30,Valencia (ESP),03 DEC 2023
594,2:25:55,Guixia ZHENG,Women,Marathon,24 JUN 1973,CHN,7,Beijing (CHN),14 OCT 2001
594,2:25:55,Desiree DAVILA,Women,Marathon,26 JUL 1983,USA,2,"Houston, TX (USA)",14 JAN 2012
594,2:25:55,Maritu KETEMA,Women,Marathon,21 FEB 2000,ETH,1,Madrid (ESP),27 APR 2025
597,2:25:56,Véronique MAROT,Women,Marathon,16 SEP 1955,GBR,1,London (GBR),23 APR 1989
597,2:25:56,Yuko WATANABE,Women,Marathon,03 NOV 1987,JPN,2,Osaka (JPN),27 JAN 2013
597,2:25:56,Kotona OTA,Women,Marathon,25 SEP 1995,JPN,8,Nagoya (JPN),13 MAR 2022
600,2:25:57,Maria GUIDA,Women,Marathon,23 JAN 1966,ITA,1,Carpi (ITA),10 OCT 1999
