Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1514,2:30:36,Inês MONTEIRO,Women,Marathon,18 MAY 1980,POR,5,Rotterdam (NED),13 APR 2008
1518,2:30:37,Lexie THOMPSON,Women,Marathon,,USA,2,"Philadelphia, PA (USA)",21 NOV 2021
1518,2:30:37,Tigist BIKILA,Women,Marathon,18 APR 1992,ETH,5,Buenos Aires (ARG),24 SEP 2023
1518,2:30:37,Leydy Yolanda ROMERO DURAN,Women,Marathon,18 APR 1993,COL,7,Wien (AUT),21 APR 2024
1518,2:30:37,Yukari NAGATOMO,Women,Marathon,16 FEB 1985,JPN,15,Tokyo (JPN),02 MAR 2025
1522,2:30:38,Ann FORD,Women,Marathon,30 MAR 1952,GBR,2,London (GBR),17 APR 1988
1522,2:30:38,Hafida GADI,Women,Marathon,14 JUL 1974,FRA,4,Paris (FRA),06 APR 2003
1522,2:30:38,Ferhiwot GOSHU,Women,Marathon,28 JUN 1990,ETH,7,Paris (FRA),15 APR 2012
1522,2:30:38,Fengxia YANG,Women,Marathon,26 SEP 1991,CHN,1,Zhengzhou (CHN),31 MAR 2013
1526,2:30:39,Lena GAVELIN,Women,Marathon,26 FEB 1974,SWE,16,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
1526,2:30:39,Ayumi SAKAIDA,Women,Marathon,07 NOV 1985,JPN,3,Daegu (KOR),05 APR 2015
1528,2:30:40,Irina KAZAKOVA,Women,Marathon,11 OCT 1968,FRA,2,Monaco (MON),23 NOV 1997
1528,2:30:40,Mariya KOROBITSKAYA,Women,Marathon,10 MAY 1990,KGZ,7,Amsterdam (NED),20 OCT 2019
1530,2:30:41,Carole ROUILLARD,Women,Marathon,15 MAR 1960,CAN,1,Victoria (CAN),22 AUG 1994
1530,2:30:41,Yelena RUKHLYADA,Women,Marathon,06 MAR 1986,RUS,3,Venezia (ITA),24 OCT 2010
1530,2:30:41,Maude MATHYS,Women,Marathon,14 JAN 1987,SUI,14,Sevilla (ESP),23 FEB 2020
1530,2:30:41,Miao YAO,Women,Marathon,26 NOV 1996,CHN,5,Nanjing (CHN),29 NOV 2020
1530,2:30:41,Alia GRAY,Women,Marathon,12 NOV 1988,USA,14,"Chandler, AZ (USA)",20 DEC 2020
1530,2:30:41,Beatrice JEPKEMEI,Women,Marathon,05 APR 1998,KEN,4,Linz (AUT),16 APR 2023
1536,2:30:42,Shiki TERASAKI,Women,Marathon,27 MAR 1972,JPN,6,Berlin (GER),26 SEP 1999
1536,2:30:42,Tracy BARLOW,Women,Marathon,18 JUN 1985,GBR,16,London (GBR),23 APR 2017
1536,2:30:42,Flomena CHEPKIACH,Women,Marathon,2001,KEN,4,Hannover (GER),03 APR 2022
1539,2:30:43,Lyubov SVIRSKAYA,Women,Marathon,18 SEP 1960,URS,5,Mogilyov (URS),07 JUN 1987
1539,2:30:43,Andrea MAYR,Women,Marathon,15 OCT 1979,AUT,1,Wien (AUT),19 APR 2009
1539,2:30:43,Eva WUTTI,Women,Marathon,26 FEB 1989,AUT,1,Wien (AUT),13 DEC 2020
1539,2:30:43,Lyudmyla LIAKHOVICH,Women,Marathon,26 JUN 1989,BLR,6,Debno (POL),18 APR 2021
1543,2:30:44,Hiromi SATO,Women,Marathon,08 DEC 1967,JPN,7,Nagoya (JPN),09 MAR 1997
1543,2:30:44,Asami FURUSE,Women,Marathon,17 MAR 1988,JPN,9,Osaka (JPN),29 JAN 2017
1543,2:30:44,Fatiha ASMID,Women,Marathon,13 APR 1992,MAR,2,Marrakech (MAR),27 JAN 2019
1543,2:30:44,Salomé NYIRARUKUNDO,Women,Marathon,20 DEC 1997,RWA,4,Ottawa (CAN),26 MAY 2019
1543,2:30:44,Yingmei LI,Women,Marathon,05 JUL 1997,CHN,2,Beijing (CHN),06 NOV 2022
1543,2:30:44,Bashanke BILO,Women,Marathon,14 OCT 1998,ETH,2,Xuzhou (CHN),05 NOV 2023
1549,2:30:45,Firaya SULTANOVA-ZHDANOVA,Women,Marathon,29 APR 1961,RUS,14,"La Cartuja, Sevilla (ESP)",29 AUG 1999
1549,2:30:45,Vilma ARIZAPANA,Women,Marathon,01 OCT 1982,PER,6,Daegu (KOR),02 APR 2017
1549,2:30:45,Baraki GEBRIALA,Women,Marathon,,ETH,2,Suzhou (CHN),01 DEC 2024
1552,2:30:46,Clara GRANDT,Women,Marathon,24 MAR 1987,USA,7,"Houston, TX (USA)",14 JAN 2012
1552,2:30:46,Magdalena Syombua MUKUNZI,Women,Marathon,22 OCT 1982,KEN,1,Dublin (IRL),29 OCT 2012
1552,2:30:46,Susan PARTRIDGE,Women,Marathon,04 JAN 1980,GBR,9,London (GBR),21 APR 2013
1552,2:30:46,Aregu LECHISA,Women,Marathon,30 DEC 1985,ETH,3,Zhengzhou (CHN),26 MAR 2017
1552,2:30:46,Birho GIDEY,Women,Marathon,30 JUL 2000,ETH,3,Castellón (ESP),26 FEB 2023
1557,2:30:47,Salome Jerono BIWOTT,Women,Marathon,08 NOV 1982,KEN,2,Hannover (GER),10 APR 2016
1557,2:30:47,Marta ESTEBAN POVEDA,Women,Marathon,06 NOV 1982,ESP,5,Valencia (ESP),20 NOV 2016
1557,2:30:47,Lyndsay TESSIER,Women,Marathon,21 JAN 1978,CAN,12,Berlin (GER),16 SEP 2018
1560,2:30:48,Susan MARCHIANO,Women,Marathon,05 NOV 1954,USA,1,Milano (ITA),16 APR 1989
1560,2:30:48,Yuka HAKOYAMA,Women,Marathon,09 MAR 1990,JPN,10,Nagoya (JPN),09 MAR 2014
1560,2:30:48,Loreta KANČYTĖ,Women,Marathon,20 JUL 1994,LTU,21,Valencia (ESP),05 DEC 2021
1563,2:30:49,Pauline WANGUI,Women,Marathon,17 JUL 1984,KEN,2,Sevilla (ESP),19 FEB 2017
1563,2:30:49,Peris CHERUBET,Women,Marathon,,KEN,1,Odense (DEN),29 SEP 2019
1563,2:30:49,Miku HIRASHIMA,Women,Marathon,08 MAY 2000,JPN,9,Osaka (JPN),26 FEB 2023
1566,2:30:50,Ai SUGIHARA,Women,Marathon,12 OCT 1975,JPN,14,Nagoya (JPN),11 MAR 2001
1566,2:30:50,Emily CHEMUTAI,Women,Marathon,1984,KEN,3,Düsseldorf (GER),27 APR 2014
1566,2:30:50,Fatna MARAOUI,Women,Marathon,10 JUL 1977,ITA,5,Valencia (ESP),15 NOV 2015
1569,2:30:51,Angela HULLEY,Women,Marathon,08 FEB 1962,GBR,10,"Olympic Stadium, Seoul (KOR)",23 SEP 1988
1569,2:30:51,Yuka HASHIMOTO,Women,Marathon,22 DEC 1981,JPN,5,Tokyo (JPN),17 NOV 2002
1569,2:30:51,Eva-Maria GRADWOHL,Women,Marathon,29 MAR 1973,AUT,1,Linz (AUT),13 APR 2008
1569,2:30:51,Iryna BUBNYAK,Women,Marathon,05 AUG 1993,UKR,3,Belaya Tserkva (UKR),06 OCT 2019
1569,2:30:51,Elena HAYDAY,Women,Marathon,,USA,7,"Duluth, MN (USA)",17 JUN 2023
1569,2:30:51,Iren JEROBON,Women,Marathon,03 FEB 1995,KEN,2,Castellón (ESP),25 FEB 2024
1575,2:30:52,Rose Jerotich KOSGEI,Women,Marathon,22 AUG 1981,KEN,8,Toronto (CAN),26 SEP 2010
1575,2:30:52,Elena María ESPESO,Women,Marathon,10 OCT 1972,ESP,3,Barcelona (ESP),25 MAR 2012
1575,2:30:52,Miho IHARA,Women,Marathon,04 FEB 1988,JPN,11,Nagoya (JPN),08 MAR 2015
1578,2:30:53,Maria Elena VALENCIA JIMÉNEZ,Women,Marathon,25 MAY 1983,MEX,1,Monterrey (MEX),09 DEC 2006
1578,2:30:53,Terra MOODY,Women,Marathon,18 DEC 1980,USA,8,"Chicago, IL (USA)",10 OCT 2010
1580,2:30:54,Julie ISPHORDING,Women,Marathon,05 DEC 1961,USA,1,"Columbus, OH (USA)",12 NOV 1989
1580,2:30:54,Susana CUNHA,Women,Marathon,04 SEP 1988,POR,19,Sevilla (ESP),20 FEB 2022
1580,2:30:54,Naomi MITCHELL,Women,Marathon,24 NOV 1993,GBR,2,Manchester (GBR),03 APR 2022
1580,2:30:54,Chiara Milena MAINETTI,Women,Marathon,08 JUN 1988,ARG,13,Rotterdam (NED),13 APR 2025
1584,2:30:55,Agnieszka CIOLEK,Women,Marathon,22 OCT 1985,POL,2,Łódź (POL),19 APR 2015
1585,2:30:56,Odette LAPIERRE,Women,Marathon,28 JAN 1955,CAN,11,"Olympic Stadium, Seoul (KOR)",23 SEP 1988
1585,2:30:56,Jane Auro EKIMAT,Women,Marathon,12 JUN 1974,KEN,1,Taipei City (TPE),17 DEC 2006
1585,2:30:56,Wudnesh NEGA,Women,Marathon,1984,ETH,3,Porto (POR),08 NOV 2009
1588,2:30:58,Patti CATALANO,Women,Marathon,06 APR 1953,USA,1,Montréal (CAN),06 SEP 1980
1588,2:30:58,Manuela VEITH-ZIPSE,Women,Marathon,11 MAY 1974,GER,2,Hamburg (GER),19 APR 1998
1588,2:30:58,Eva SANZ,Women,Marathon,04 JUL 1973,ESP,5,Rotterdam (NED),22 APR 2001
1591,2:30:59,Chaltu DIDA,Women,Marathon,20 SEP 1992,ETH,1,Münster (GER),08 SEP 2019
1592,2:31:00,Tatyana ZUYEVA,Women,Marathon,20 NOV 1959,URS,4,Carpi (ITA),27 OCT 1991
1592,2:31:00,Tish JONES,Women,Marathon,07 SEP 1985,GBR,16,London (GBR),28 APR 2019
1592,2:31:00,Jingfen LI,Women,Marathon,12 APR 1999,CHN,17,Wuxi (CHN),24 MAR 2024
1595,2:31:01,Katie MCGREGOR,Women,Marathon,02 SEP 1977,USA,10,"New York, NY (USA)",07 NOV 2010
1595,2:31:01,Linying WANG,Women,Marathon,16 DEC 2003,CHN,18,Wuxi (CHN),24 MAR 2024
1597,2:31:02,Yuka YANO,Women,Marathon,11 JUN 1986,JPN,1,Fukuoka (JPN),09 FEB 2014
1597,2:31:02,Mapaseka MAKHANYA,Women,Marathon,09 APR 1985,RSA,3,Hannover (GER),19 APR 2015
1597,2:31:02,Alem Mokonnin OURGE,Women,Marathon,19 JUN 1994,ETH,1,Casablanca (MAR),25 OCT 2015
1597,2:31:02,Jessa HANSON,Women,Marathon,07 FEB 1999,USA,18,"Orlando, FL (USA)",03 FEB 2024
