Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1023,2:28:12,Charlotta FOUGBERG,Women,Marathon,19 JUN 1985,SWE,11,Milano (ITA),16 MAY 2021
1023,2:28:12,Delele CHEKLIE,Women,Marathon,13 JAN 2002,ETH,25,Sevilla (ESP),18 FEB 2024
1026,2:28:13,Tomoko KAI,Women,Marathon,05 NOV 1976,JPN,4,Nagoya (JPN),08 MAR 1998
1026,2:28:13,Junko AKAGI,Women,Marathon,03 DEC 1975,JPN,6,Tokyo (JPN),18 NOV 2001
1028,2:28:14,Risa HAGIWARA,Women,Marathon,22 NOV 1982,JPN,2,Nagoya (JPN),09 MAR 2003
1028,2:28:14,Tetyana GAMERA,Women,Marathon,01 JUN 1983,UKR,1,Kraków (POL),17 APR 2011
1028,2:28:14,Alice Jepkemboi KIMUTAI,Women,Marathon,07 SEP 1992,KEN,2,Hangzhou (CHN),03 NOV 2019
1028,2:28:14,Leslie SEXTON,Women,Marathon,17 MAY 1987,CAN,8,"Houston, TX (USA)",14 JAN 2024
1032,2:28:15,Lisa WEIDENBACH,Women,Marathon,13 DEC 1961,USA,1,"Chicago, IL (USA)",29 OCT 1989
1032,2:28:15,Tian MEI,Women,Marathon,27 NOV 1971,CHN,4,Beijing (CHN),04 OCT 1997
1032,2:28:15,Emma QUAGLIA,Women,Marathon,15 AUG 1980,ITA,5,Torino (ITA),18 NOV 2012
1035,2:28:16,Magdalene CHEMJOR,Women,Marathon,12 NOV 1978,KEN,1,Amsterdam (NED),21 OCT 2007
1035,2:28:16,Marcela JOGLOVÁ,Women,Marathon,28 JUL 1987,CZE,5,Enschede (NED),18 APR 2021
1035,2:28:16,Min LIU,Women,Marathon,22 DEC 1997,CHN,8,Wuxi (CHN),23 MAR 2025
1038,2:28:17,Lorraine MOLLER,Women,Marathon,01 JUN 1955,NZL,2,Edinburgh (GBR),01 AUG 1986
1038,2:28:17,Rakiya MARAOUI-QUETIER,Women,Marathon,12 SEP 1967,MAR,3,Berlin (GER),24 SEP 1995
1038,2:28:17,Claudia LOKAR,Women,Marathon,09 FEB 1964,GER,4,Berlin (GER),29 SEP 1996
1038,2:28:17,Camelia Alina TECUŢĂ-GHERASIM,Women,Marathon,10 NOV 1971,ROU,2,Paris (FRA),09 APR 2000
1042,2:28:18,Christine MCNAMARA,Women,Marathon,29 JAN 1966,USA,7,London (GBR),13 APR 1997
1042,2:28:18,Emily Chepar KIMURIA,Women,Marathon,10 JUN 1975,KEN,2,Berlin (GER),28 SEP 2003
1042,2:28:18,Jill HOLTERMAN,Women,Marathon,11 SEP 1991,NED,6,Enschede (NED),18 APR 2021
1042,2:28:18,Lilian CHEMWENO,Women,Marathon,22 OCT 1995,KEN,2,Izmir (TUR),17 APR 2022
1046,2:28:19,Alice JEPKEMBOI,Women,Marathon,14 MAY 1986,KEN,3,Roma (ITA),08 APR 2018
1046,2:28:19,Darya MASLOVA,Women,Marathon,06 MAY 1995,KGZ,14,Valencia (ESP),01 DEC 2019
1046,2:28:19,Aydee LOAYZA,Women,Marathon,05 DEC 1994,PER,3,Lima (PER),19 MAY 2024
1049,2:28:20,Mary O'CONNOR,Women,Marathon,19 APR 1955,NZL,2,London (GBR),17 APR 1983
1049,2:28:20,Yekaterina KHRAMENKOVA,Women,Marathon,16 OCT 1956,URS,1,Mogilyov (URS),07 JUN 1987
1049,2:28:20,María Rocío RÍOS,Women,Marathon,13 MAR 1969,ESP,2,San Sebastián (ESP),15 OCT 1995
1049,2:28:20,Junko KATAOKA,Women,Marathon,13 JUN 1970,JPN,5,Tokyo (JPN),19 NOV 2000
1049,2:28:20,Euliter TANUI,Women,Marathon,15 MAY 1991,KEN,3,San Sebastián (ESP),27 NOV 2022
1054,2:28:22,Eriko ASAI,Women,Marathon,20 OCT 1959,JPN,4,Nagoya (JPN),07 MAR 1993
1054,2:28:22,Gulnara VYGOVSKAYA,Women,Marathon,06 SEP 1980,RUS,2,Paris (FRA),15 APR 2007
1054,2:28:22,Lydia Jerotich RUTTO,Women,Marathon,25 SEP 1984,KEN,5,Seoul (KOR),17 MAR 2013
1054,2:28:22,Tejitu DABA,Women,Marathon,20 AUG 1991,BRN,3,Sydney (AUS),15 SEP 2019
1054,2:28:22,Asmare ASSEFA,Women,Marathon,,ETH,2,Riyadh (KSA),08 FEB 2025
1054,2:28:22,Selam FENTE,Women,Marathon,28 JAN 2003,ETH,2,Roma (ITA),16 MAR 2025
1060,2:28:23,Milka JEROTICH,Women,Marathon,1986,KEN,1,Warszawa (POL),21 APR 2013
1060,2:28:23,Chaltu NEGESSE,Women,Marathon,20 SEP 1992,ETH,4,Marrakech (MAR),26 JAN 2020
1060,2:28:23,Hasna ZAHI,Women,Marathon,05 FEB 1991,MAR,4,Rabat (MAR),21 APR 2024
1063,2:28:24,Joanne PAVEY,Women,Marathon,20 SEP 1973,GBR,16,London (GBR),17 APR 2011
1063,2:28:24,Kaori YOSHIDA,Women,Marathon,04 AUG 1981,JPN,7,Nagoya (JPN),12 MAR 2017
1065,2:28:25,Elena LOYO,Women,Marathon,11 JAN 1983,ESP,15,Valencia (ESP),06 DEC 2020
1066,2:28:26,Yuka TERUMUMA,Women,Marathon,27 JAN 1968,JPN,7,Osaka (JPN),30 JAN 1994
1066,2:28:26,Shiru DERIBA,Women,Marathon,22 OCT 1985,ETH,8f1,Dubai (UAE),16 JAN 2009
1066,2:28:26,Monika STEFANOWICZ,Women,Marathon,15 MAY 1980,POL,4,Hamburg (GER),17 APR 2016
1066,2:28:26,Grace MOMANYI,Women,Marathon,13 FEB 1981,KEN,1,Hefei (CHN),12 NOV 2016
1070,2:28:27,Kathrin WESSEL,Women,Marathon,14 AUG 1967,GER,3,Berlin (GER),30 SEP 2001
1070,2:28:27,Chantal DÄLLENBACH,Women,Marathon,24 OCT 1962,FRA,4,Paris (FRA),07 APR 2002
1070,2:28:27,Peris JERONO,Women,Marathon,1990,KEN,3,Dongying (CHN),05 MAY 2018
1070,2:28:27,Brenda KIPRONO,Women,Marathon,25 MAY 1997,KEN,7,Enschede (NED),24 APR 2022
1070,2:28:27,Bizuager ADERRA,Women,Marathon,1996,ETH,5,Rabat (MAR),27 APR 2025
1075,2:28:28,Masako KOIDE,Women,Marathon,03 JAN 1974,JPN,2,Rotterdam (NED),22 APR 2001
1075,2:28:28,Yuma ADACHI,Women,Marathon,19 JUL 1996,JPN,14,Nagoya (JPN),13 MAR 2022
1077,2:28:29,Annie BERSAGEL,Women,Marathon,30 MAR 1983,USA,1,Düsseldorf (GER),26 APR 2015
1077,2:28:29,Fatiha BENCHATKI,Women,Marathon,06 DEC 1982,MAR,2,Marrakech (MAR),28 JAN 2024
1079,2:28:30,Viktoriya KLIMINA,Women,Marathon,01 MAR 1976,RUS,1,"Providence, RI (USA)",13 OCT 2002
1079,2:28:30,Gishu MINDAYE,Women,Marathon,18 AUG 1986,ETH,1,Rotterdam (NED),09 APR 2006
1079,2:28:30,Immaculate CHEMUTAI,Women,Marathon,02 DEC 1987,UGA,3,Abu Dhabi (UAE),26 NOV 2021
1079,2:28:30,Kellen WAITHIRA,Women,Marathon,06 JAN 1987,KEN,6,Rabat (MAR),21 APR 2024
1083,2:28:31,Irene LIMIKA,Women,Marathon,28 AUG 1979,KEN,4,Frankfurt (GER),26 OCT 2008
1083,2:28:31,Mieke GORISSEN,Women,Marathon,29 NOV 1982,BEL,7,Enschede (NED),18 APR 2021
1083,2:28:31,Hildah Jepkogei CHEBOI,Women,Marathon,26 FEB 1991,KEN,4,Nairobi (KEN),29 OCT 2023
1086,2:28:32,Charlotte TESKE,Women,Marathon,23 NOV 1949,FRG,1,Frankfurt (GER),15 MAY 1983
1086,2:28:32,Jackline Jerotich CHEBOR,Women,Marathon,23 SEP 1970,KEN,1,Carpi (ITA),15 OCT 2000
1086,2:28:32,Krista DUCHENE,Women,Marathon,09 JAN 1977,CAN,4,Toronto (CAN),20 OCT 2013
1086,2:28:32,Gete MINDAYE,Women,Marathon,,ETH,3,Cape Town (RSA),15 SEP 2019
1086,2:28:32,Daeun JEONG,Women,Marathon,09 MAY 1997,KOR,1,Seoul (KOR),19 MAR 2023
1091,2:28:33,Marla RUNYAN,Women,Marathon,04 JAN 1969,USA,7,"Chicago, IL (USA)",10 OCT 2004
1091,2:28:33,Liz YELLING,Women,Marathon,05 DEC 1974,GBR,9,London (GBR),13 APR 2008
1093,2:28:34,Libbie JOHNSON-HICKMAN,Women,Marathon,17 FEB 1965,USA,6,"Chicago, IL (USA)",24 OCT 1999
1093,2:28:34,Pyo UN-SUK,Women,Marathon,13 JUN 1981,PRK,1,Pyongyang (PRK),12 APR 2009
1093,2:28:34,Catherine BERTONE,Women,Marathon,06 MAY 1972,ITA,6,Berlin (GER),24 SEP 2017
1093,2:28:34,Vanessa WILSON,Women,Marathon,11 NOV 1981,AUS,19,Berlin (GER),29 SEP 2024
1097,2:28:35,Luiza DMITRIYEVA,Women,Marathon,05 MAY 1991,RUS,1,Perm (RUS),06 SEP 2020
1098,2:28:36,Sylvia RUEGGER,Women,Marathon,23 FEB 1961,CAN,1,"Houston, TX (USA)",06 JAN 1985
1098,2:28:36,Margarita TAPIA,Women,Marathon,16 NOV 1976,MEX,1,"Houston, TX (USA)",18 JAN 2004
1098,2:28:36,Aoife COOKE,Women,Marathon,13 SEP 1986,IRL,1,Pulford (GBR),25 APR 2021
