Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2036,2:32:57,Ellen ROCHEFORT,Women,Marathon,22 NOV 1954,CAN,2,Montréal (CAN),27 SEP 1987
2036,2:32:57,Sissel GROTTENBERG,Women,Marathon,17 AUG 1956,NOR,3,Berlin (GER),04 OCT 1987
2036,2:32:57,Sue MALAXOS,Women,Marathon,30 DEC 1961,AUS,14,Osaka (JPN),28 JAN 1996
2036,2:32:57,Albertina MACHADO,Women,Marathon,25 DEC 1961,POR,6,Paris (FRA),21 APR 1996
2036,2:32:57,Vanesa VEIGA,Women,Marathon,20 JUL 1979,ESP,2,Castellón (ESP),18 DEC 2011
2042,2:32:58,Gwyn COOGAN,Women,Marathon,21 AUG 1965,USA,1,St. Paul (USA),08 OCT 1995
2042,2:32:58,Leah JEROTICH,Women,Marathon,30 DEC 1987,KEN,2,Buenos Aires (ARG),23 SEP 2018
2042,2:32:58,Abebech ABEBE,Women,Marathon,,ETH,1,Changde (CHN),17 NOV 2024
2045,2:32:59,Petra WASSILUK,Women,Marathon,27 OCT 1969,GER,4,Frankfurt (GER),28 OCT 2001
2045,2:32:59,Zefre WORKU,Women,Marathon,1983,ETH,1,La Rochelle (FRA),25 NOV 2012
2047,2:33:00,Anne-Marie MALONE,Women,Marathon,28 JUL 1960,CAN,2,Ottawa (CAN),13 MAY 1984
2047,2:33:00,Olga LOGINOVA,Women,Marathon,18 DEC 1969,RUS,2,Paris (FRA),24 APR 1994
2047,2:33:00,Suzanna CIRIĆ,Women,Marathon,12 JUL 1969,YUG,1,Hannover (GER),29 MAY 1994
2047,2:33:00,Masayo KOBAYASHI,Women,Marathon,04 FEB 1980,JPN,2,Sapporo (JPN),09 SEP 2007
2047,2:33:00,Edyta LEWANDOWSKA,Women,Marathon,22 NOV 1980,POL,7,Berlin (GER),28 SEP 2008
2047,2:33:00,Amane Seid CHEWO,Women,Marathon,,ETH,2,Madrid (ESP),26 APR 2009
2047,2:33:00,Shelmith NYAWIRA,Women,Marathon,02 NOV 1984,KEN,1,Las Palmas (ESP),27 JAN 2019
2054,2:33:01,Jane WELZEL,Women,Marathon,24 APR 1955,USA,1,"Duluth, MN (USA)",20 JUN 1992
2054,2:33:01,Elisabeth KRIEG,Women,Marathon,14 MAR 1961,SUI,2,Hannover (GER),29 MAY 1994
2054,2:33:01,Shizue TAKEDA,Women,Marathon,04 MAY 1976,JPN,14,Nagoya (JPN),08 MAR 1998
2054,2:33:01,Olga BYLINKINA,Women,Marathon,23 OCT 1973,RUS,1,Moskva (RUS),16 MAY 2004
2054,2:33:01,Natalya SERGEYEVA,Women,Marathon,04 SEP 1984,RUS,8,Paris (FRA),15 APR 2012
2054,2:33:01,Cassie FIEN,Women,Marathon,15 SEP 1985,AUS,14,Osaka (JPN),29 JAN 2017
2054,2:33:01,Ako MATSUMOTO,Women,Marathon,06 JUN 1999,JPN,18,Nagoya (JPN),08 MAR 2020
2061,2:33:02,Valentina USTINOVA,Women,Marathon,28 MAR 1957,URS,4,Uzhgorod (URS),07 OCT 1986
2061,2:33:02,Yakeo HENMI,Women,Marathon,14 JUN 1977,JPN,11,Osaka (JPN),25 JAN 1998
2061,2:33:02,Anna HOLM JØRGENSEN,Women,Marathon,29 DEC 1987,DEN,11,Frankfurt (GER),29 OCT 2017
2061,2:33:02,Jessica WATYCHOWICZ,Women,Marathon,27 FEB 1991,USA,2,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024
2065,2:33:03,Paola MORO,Women,Marathon,14 AUG 1952,ITA,1,Milano (ITA),28 APR 1984
2065,2:33:03,Ingmarie NILSSON,Women,Marathon,26 JAN 1966,SWE,1,Stockholm (SWE),10 JUN 1995
2065,2:33:03,Olena FADEEVA,Women,Marathon,23 JUN 1966,UKR,1,Linz (AUT),06 APR 2003
2065,2:33:03,Becky WADE,Women,Marathon,09 FEB 1989,USA,12,Toronto (CAN),20 OCT 2019
2069,2:33:04,Sheila CATFORD,Women,Marathon,29 AUG 1960,GBR,11,London (GBR),23 APR 1989
2069,2:33:04,Kate LANDAU,Women,Marathon,13 SEP 1976,USA,15,"New York, NY (USA)",03 NOV 2019
2071,2:33:05,Linda MILO,Women,Marathon,09 JUL 1960,BEL,1,Echternach (LUX),22 OCT 1995
2071,2:33:05,Anke LAWS,Women,Marathon,03 FEB 1975,GER,3,Hamburg (GER),25 APR 1999
2071,2:33:05,Yuka IZUMI,Women,Marathon,18 JAN 1985,JPN,8,Yokohama (JPN),20 FEB 2011
2071,2:33:05,Joyce KANDIE,Women,Marathon,30 MAY 1979,KEN,3,Hamburg (GER),22 MAY 2011
2071,2:33:05,Rose Jepchoge MARU,Women,Marathon,15 AUG 1987,KEN,1,Münster (GER),10 SEP 2017
2076,2:33:06,Ko-eun PARK,Women,Marathon,11 APR 1976,KOR,1,Seoul (KOR),19 MAR 2000
2076,2:33:06,Maria COCCHETTI,Women,Marathon,19 JUN 1966,ITA,1,Roma (ITA),24 MAR 2002
2076,2:33:06,Paige HIGGINS,Women,Marathon,12 JUL 1982,USA,8,"Chicago, IL (USA)",12 OCT 2008
2076,2:33:06,Hiroko SHOI,Women,Marathon,18 JUN 1980,JPN,15,Nagoya (JPN),09 MAR 2014
2076,2:33:06,Ayehu TESFAHUN,Women,Marathon,,ETH,7,Madrid (ESP),27 APR 2025
2081,2:33:07,Nicky MORRIS,Women,Marathon,13 MAR 1962,GBR,15,London (GBR),22 APR 1990
2081,2:33:07,Noriko WADA,Women,Marathon,20 MAY 1975,JPN,2,Sydney (AUS),06 SEP 1998
2081,2:33:07,Sharon TAVENGWA,Women,Marathon,18 APR 1982,ZIM,4,Eindhoven (NED),10 OCT 2010
2081,2:33:07,Maurine RICOUR,Women,Marathon,27 SEP 1991,BEL,4,Eindhoven (NED),08 OCT 2023
2085,2:33:08,Marie Helene OHIER,Women,Marathon,24 FEB 1961,FRA,3,Paris (FRA),29 MAR 1992
2085,2:33:08,Wei XIN,Women,Marathon,,CHN,14,Beijing (CHN),13 OCT 2002
2085,2:33:08,Sainan XIE,Women,Marathon,03 NOV 1986,CHN,1,Hangzhou (CHN),11 NOV 2007
2085,2:33:08,Sara MAKERA,Women,Marathon,30 DEC 1987,TAN,2,Düsseldorf (GER),30 APR 2017
2085,2:33:08,Christina WELSH,Women,Marathon,,USA,8,"Houston, TX (USA)",16 JAN 2022
2085,2:33:08,Demitu HAWAS,Women,Marathon,,ETH,1,Zürich (SUI),10 APR 2022
2091,2:33:09,Guo PING,Women,Marathon,11 SEP 1977,CHN,5,Dalian (CHN),26 OCT 1997
2091,2:33:09,Irene Kwambai KIPCHUMBA,Women,Marathon,25 OCT 1978,KEN,2,Hannover (GER),08 MAY 2011
2091,2:33:09,Alina ARMAS,Women,Marathon,10 DEC 1983,NAM,4,Mungyeong (KOR),11 OCT 2015
2091,2:33:09,Nami HASHIMOTO,Women,Marathon,08 AUG 1991,JPN,19,Nagoya (JPN),08 MAR 2020
2091,2:33:09,Giselle ÁLVAREZ,Women,Marathon,30 MAR 1992,CHI,23,Sevilla (ESP),19 FEB 2023
2091,2:33:09,Zewudinesh DEGEFA,Women,Marathon,,ETH,2,Beirut (LBN),01 MAY 2025
2097,2:33:10,Gordon BAKOULIS,Women,Marathon,14 FEB 1961,USA,3,St. Paul (USA),14 OCT 1990
2097,2:33:10,Shoko MIYAZAKI,Women,Marathon,11 NOV 1986,JPN,7,Tokyo (JPN),27 FEB 2011
2097,2:33:10,Rim YON HUI,Women,Marathon,29 OCT 1988,PRK,4,Pyongyang (PRK),08 APR 2012
2097,2:33:10,Kassaye AGIMAS,Women,Marathon,,ETH,4,Changsha (CHN),27 OCT 2019
