Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1724,2:31:37,Nina PODNEBESNOVA,Women,Marathon,06 MAR 1980,RUS,3,Moskva (RUS),03 MAY 2010
1724,2:31:37,Genoveva Jelagat KIGEN,Women,Marathon,09 AUG 1980,KEN,3,Torreón (MEX),04 MAR 2012
1724,2:31:37,Irina SERGEYEVA,Women,Marathon,26 DEC 1987,RUS,2,Kazan (RUS),05 MAY 2019
1729,2:31:38,Eun-hee CHAE,Women,Marathon,20 JUL 1982,KOR,2,Seoul (KOR),02 NOV 2003
1729,2:31:38,Adilo Saeda KEDIR,Women,Marathon,18 APR 1988,ETH,1,Beirut (LBN),27 NOV 2011
1729,2:31:38,Mestawet TADESSE,Women,Marathon,19 JUL 1985,ETH,2,Roma (ITA),02 APR 2017
1729,2:31:38,Susan JEROTICH,Women,Marathon,22 MAR 1987,KEN,1,Kobe (JPN),18 NOV 2018
1729,2:31:38,Eunice NYAWIRA MUCHIRI,Women,Marathon,,KEN,2,La Rochelle (FRA),24 NOV 2019
1729,2:31:38,Ayumi MORITA,Women,Marathon,17 APR 1996,JPN,10,Tokyo (JPN),03 MAR 2024
1735,2:31:39,Aurica BUIA,Women,Marathon,16 FEB 1970,ROU,1,Wien (AUT),14 APR 1996
1735,2:31:39,Viviany Anderson DE OLIVEIRA,Women,Marathon,17 JUL 1969,BRA,8,Berlin (GER),28 SEP 1997
1735,2:31:39,Jon Kyong HUI,Women,Marathon,12 DEC 1986,PRK,4,Pyongyang (PRK),14 APR 2013
1735,2:31:39,Yuko MIZUGUCHI,Women,Marathon,24 MAY 1985,JPN,13,Nagoya (JPN),09 MAR 2014
1735,2:31:39,Jennifer BERGMAN,Women,Marathon,01 NOV 1991,USA,25,Valencia (ESP),04 DEC 2022
1740,2:31:40,Abrha Serkalem BISET,Women,Marathon,08 MAR 1987,ETH,1,St. Paul (USA),04 OCT 2015
1740,2:31:40,Mikaela LARSSON,Women,Marathon,12 AUG 1985,SWE,1,London (GBR),28 APR 2019
1740,2:31:40,Sasha GOLLISH,Women,Marathon,27 DEC 1981,CAN,8,Toronto (CAN),16 OCT 2022
1740,2:31:40,Tejinesh TULU,Women,Marathon,,ETH,1,La Rochelle (FRA),26 NOV 2023
1740,2:31:40,Celestine KWACHUWAI,Women,Marathon,,KEN,1,Poznan (POL),13 OCT 2024
1745,2:31:41,Anne AUDAIN,Women,Marathon,01 NOV 1955,NZL,2,St. Paul (USA),14 OCT 1990
1745,2:31:41,Jung-hee OH,Women,Marathon,04 DEC 1978,KOR,6,Seoul (KOR),13 MAR 2005
1745,2:31:41,Leonor CARNEIRO,Women,Marathon,18 MAY 1978,POR,8,Berlin (GER),30 SEP 2007
1745,2:31:41,Elfnesh MELAKU,Women,Marathon,1984,ETH,1,Chongqing (CHN),23 MAR 2013
1745,2:31:41,Son-Hui KIM,Women,Marathon,17 DEC 1992,PRK,6,Pyongyang (PRK),08 APR 2018
1745,2:31:41,Hyang Ok KIM,Women,Marathon,12 APR 1996,PRK,6,Pyongyang (PRK),07 APR 2019
1745,2:31:41,Zeyituba HUSAN,Women,Marathon,12 JAN 1999,ETH,1,Beppu (JPN),05 FEB 2023
1752,2:31:43,Irina PETROVA,Women,Marathon,07 JUN 1962,URS,7,Mogilyov (URS),07 JUN 1987
1752,2:31:43,Anna RYBICKA,Women,Marathon,23 SEP 1963,POL,3,Nagoya (JPN),13 MAR 1994
1752,2:31:43,Serap AKTAS,Women,Marathon,25 SEP 1971,TUR,7,Berlin (GER),26 SEP 1999
1752,2:31:43,Aiko NITTA,Women,Marathon,18 NOV 1975,JPN,9,Nagoya (JPN),09 MAR 2003
1752,2:31:43,Soumiya LAABANI,Women,Marathon,03 FEB 1975,MAR,2,Treviso (ITA),25 MAR 2007
1752,2:31:43,Tesfanesh MERGA,Women,Marathon,18 JUN 1986,ETH,3,Kobe (JPN),17 NOV 2019
1758,2:31:44,Glenys QUICK,Women,Marathon,29 NOV 1957,NZL,6,"Chicago, IL (USA)",20 OCT 1985
1758,2:31:44,Juan LI,Women,Marathon,08 JUN 1966,CHN,1,Tianjin (CHN),03 APR 1988
1758,2:31:44,Tadelech BIRA,Women,Marathon,24 APR 1975,ETH,3,Torino (ITA),26 MAR 2000
1758,2:31:44,Yevgeniya DANILOVA,Women,Marathon,10 AUG 1981,RUS,4,Rotterdam (NED),11 APR 2010
1758,2:31:44,Caroline JEPKOECH,Women,Marathon,05 NOV 1979,KEN,2,Kisumu (KEN),16 DEC 2012
1758,2:31:44,Desta GIRMA,Women,Marathon,29 MAR 1987,ETH,7,Mumbai (IND),20 JAN 2013
1764,2:31:45,Gabriela WOLF,Women,Marathon,28 OCT 1960,FRG,3,Osaka (JPN),29 JAN 1989
1764,2:31:45,Lynn HARDING,Women,Marathon,10 AUG 1961,GBR,8,London (GBR),23 APR 1989
1764,2:31:45,Nancy CHEPTEGEI,Women,Marathon,12 DEC 1994,UGA,2,Padova (ITA),23 APR 2023
1764,2:31:45,Magaly GARCIA,Women,Marathon,07 AUG 1989,VEN,48,Valencia (ESP),03 DEC 2023
1764,2:31:45,Dadi ALEMU,Women,Marathon,11 OCT 2000,ETH,7,Chongqing (CHN),02 MAR 2025
1769,2:31:46,Danuta BARTOSZEK,Women,Marathon,19 AUG 1961,CAN,3,"Chicago, IL (USA)",15 OCT 1995
1769,2:31:46,Kozue MATSUMOTO,Women,Marathon,28 AUG 1974,JPN,1,Tottori (JPN),31 MAR 1996
1769,2:31:46,Molly SMITH,Women,Marathon,,GBR,28,Valencia (ESP),01 DEC 2024
1772,2:31:47,Winfrida Nyansikera KWAMBOKA,Women,Marathon,04 MAR 1982,KEN,3,Hong Kong (HKG),05 FEB 2012
1772,2:31:47,Lenah JEROTICH,Women,Marathon,27 MAR 1988,KEN,1,Padova (ITA),21 APR 2024
1774,2:31:48,Yuanrong XI,Women,Marathon,,CHN,12,Beijing (CHN),13 OCT 2002
1774,2:31:48,Elva DRYER,Women,Marathon,26 SEP 1971,USA,12,"Chicago, IL (USA)",22 OCT 2006
1776,2:31:49,Sylviane LEVESQUE,Women,Marathon,06 APR 1953,FRA,12,London (GBR),22 APR 1990
1776,2:31:49,Mayumi NAGAMORI,Women,Marathon,22 MAR 1968,JPN,8,Nagoya (JPN),09 MAR 1997
1776,2:31:49,Christine MALLO,Women,Marathon,26 FEB 1966,FRA,4,Rotterdam (NED),18 APR 1999
1776,2:31:49,Gum-Sin KANG,Women,Marathon,1979,PRK,2,Pyongyang (PRK),09 APR 2000
1776,2:31:49,Ilsa PAULSON,Women,Marathon,08 NOV 1988,USA,1,St. Paul (USA),04 OCT 2009
1776,2:31:49,Triyaningsih TRIYANINGSIH,Women,Marathon,15 MAY 1987,INA,4,Guangzhou (CHN),27 NOV 2010
1776,2:31:49,Megersa MEGERTU,Women,Marathon,1991,ETH,2,Sevilla (ESP),24 FEB 2013
1776,2:31:49,Almenesh HERPA,Women,Marathon,,ETH,9,Cape Town (RSA),20 OCT 2024
1776,2:31:49,Lindsey BRADLEY,Women,Marathon,01 MAY 1997,USA,1,"Indianapolis, IN (USA)",09 NOV 2024
1785,2:31:50,Gulilat SERKALEM,Women,Marathon,1993,MAR,4,Marrakech (MAR),26 JAN 2014
1786,2:31:51,Shiho TAKAI,Women,Marathon,06 AUG 1980,JPN,10,Nagoya (JPN),09 MAR 2003
1786,2:31:51,Heleen PLAATZER,Women,Marathon,20 NOV 1979,NED,6,Rotterdam (NED),15 APR 2012
1786,2:31:51,Carrie VERDON,Women,Marathon,08 MAR 1994,USA,7,"Chicago, IL (USA)",10 OCT 2021
1786,2:31:51,Bo UMMELS,Women,Marathon,24 AUG 1993,NED,7,Amsterdam (NED),17 OCT 2021
1790,2:31:52,Natalya BELOVA,Women,Marathon,12 MAR 1982,RUS,4,Torino (ITA),19 APR 2009
1790,2:31:52,Molly PRITZ,Women,Marathon,07 APR 1988,USA,12,"New York, NY (USA)",06 NOV 2011
1792,2:31:53,Heather HANSCOM,Women,Marathon,16 NOV 1977,USA,6,"St. Louis, MO (USA)",03 APR 2004
1792,2:31:53,Isabel EIZMENDI,Women,Marathon,15 JUN 1970,ESP,3,Rotterdam (NED),09 APR 2006
1792,2:31:53,Kelsey BRUCE,Women,Marathon,27 OCT 1992,USA,6,"Houston, TX (USA)",20 JAN 2019
1792,2:31:53,Yingcui LI,Women,Marathon,16 AUG 2002,CHN,20,Wuxi (CHN),24 MAR 2024
1796,2:31:54,Sandra VAN DER HAESEVELD,Women,Marathon,1971,BEL,4,Amsterdam (NED),21 OCT 2001
1796,2:31:54,Marta TIGABEA MEKONEN,Women,Marathon,04 OCT 1990,ETH,1,Porto (POR),02 NOV 2014
1796,2:31:54,Marnie PONTON,Women,Marathon,16 MAR 1984,AUS,3,Melbourne (AUS),12 DEC 2021
1796,2:31:54,Emilie JACQUOT-CLAUDE,Women,Marathon,27 MAR 1985,FRA,49,Valencia (ESP),03 DEC 2023
1796,2:31:54,Jenny SIMPSON,Women,Marathon,23 AUG 1986,USA,18,"New York, NY (USA)",03 NOV 2024
